system:index,DTM_10m,aspect,dtm10_focal,hillshade,isothermality,ndvi,rain_coldestQuart,rain_driestMonth,rain_driestQuart,rain_mean_annual,rain_seasonailty,rain_warmestQuart,rain_wettestMonth,rain_wettestQuart,slope,soil_bd,soil_carbon,soil_ph,soil_sand,temp_annual_range,temp_coldestQuart,temp_diurnal_range,temp_driestQuart,temp_max_warmestMonth,temp_mean_annual,temp_min_coldestMonth,temp_seasonality,temp_warmestQuart,temp_wettestQuart,x,y,.geo
12,1017.5784,153.59597531874164,9.470655758138564,177.40499939070844,27.0,0.73575,158.0,32.0,114.0,762.0,29.0,250.0,91.0,261.0,5.926060450487283,137,7,57,52,286.0,-98.0,80.0,-61.0,151.0,-7.0,-135.0,7229.0,89.0,77.0,8.64477908489636,61.08229166111866,
13,1011.85675,92.25969719437342,4.559153673287923,176.73344566006554,27.0,0.71885,158.0,32.0,114.0,762.0,29.0,250.0,91.0,261.0,2.920121349071462,143,3,57,48,286.0,-98.0,80.0,-61.0,151.0,-7.0,-135.0,7229.0,89.0,77.0,8.649087472179977,61.08229166111866,
14,1021.72943,89.56291567270397,8.477848035601351,176.44031561198423,28.0,0.75835,158.0,32.0,114.0,765.0,30.0,252.0,92.0,263.0,4.904096715562416,129,2,55,55,288.0,-99.0,81.0,-62.0,151.0,-7.0,-137.0,7274.0,88.0,77.0,8.679246183165297,61.08229166111866,
15,1012.956,33.833407853757066,11.726171168284793,171.02149186823684,28.0,0.7788,153.0,31.0,110.0,745.0,30.0,247.0,90.0,258.0,5.901196840936336,134,2,55,53,289.0,-97.0,81.0,-59.0,154.0,-5.0,-135.0,7312.0,91.0,80.0,8.683554570448845,61.08229166111866,
16,997.62006,42.63520927070806,14.019995679646993,164.19083344846086,28.0,0.77245,153.0,31.0,110.0,745.0,30.0,247.0,90.0,258.0,8.26932942446861,140,2,56,50,289.0,-97.0,81.0,-59.0,154.0,-5.0,-135.0,7312.0,91.0,80.0,8.687862957732461,61.08229166111866,
17,973.8668,51.108013370137456,14.156416876257207,162.87362285933523,27.0,0.78005,147.0,30.0,106.0,730.0,31.0,244.0,89.0,255.0,9.972250517758381,141,8,57,48,293.0,-96.0,82.0,-56.0,158.0,-3.0,-135.0,7367.0,94.0,82.0,8.692171345016082,61.08229166111866,
18,952.87604,33.713178633583624,10.508539738590303,166.88383590518987,27.0,0.7733,147.0,30.0,106.0,730.0,31.0,244.0,89.0,255.0,7.715819585408921,135,6,59,50,293.0,-96.0,82.0,-56.0,158.0,-3.0,-135.0,7367.0,94.0,82.0,8.696479732299697,61.08229166111866,
19,1030.5469,293.3040111063483,7.5480619982831625,196.20259251678277,28.0,0.72345,164.0,33.0,119.0,780.0,28.0,253.0,92.0,265.0,6.514012951076741,121,3,55,53,284.0,-99.0,80.0,-62.0,148.0,-9.0,-136.0,7164.0,86.0,74.0,8.618361508095365,61.08020832778551,
20,1071.9279,268.4753810310192,16.72099399519162,187.17464510230556,27.0,0.75035,166.0,34.0,120.0,788.0,28.0,256.0,93.0,267.0,10.354977794481346,128,4,56,54,283.0,-100.0,79.0,-64.0,146.0,-10.0,-137.0,7147.0,84.0,73.0,8.631285819279233,61.08020832778551,
21,1072.6344,153.5491968598236,17.338467541965617,178.8474141194359,28.0,0.7842,161.0,33.0,117.0,773.0,29.0,252.0,92.0,264.0,10.602362262269454,147,1,57,51,285.0,-99.0,80.0,-62.0,149.0,-8.0,-136.0,7233.0,88.0,76.0,8.635593923007193,61.08020832778551,
22,1062.6798,66.4805235118598,15.883587971164793,171.2109712597875,28.0,0.7842,161.0,33.0,117.0,773.0,29.0,252.0,92.0,264.0,10.567566348645721,136,4,57,51,285.0,-99.0,80.0,-62.0,149.0,-8.0,-136.0,7233.0,88.0,76.0,8.639902026735149,61.08020832778551,
23,1046.8275,41.601718788889585,13.277528923512717,165.50620548271024,27.0,0.7677,158.0,32.0,114.0,762.0,29.0,250.0,91.0,261.0,7.822500097141634,133,1,57,50,286.0,-98.0,80.0,-61.0,151.0,-7.0,-135.0,7229.0,89.0,77.0,8.644210130463035,61.08020832778551,
24,1031.1342,49.422591090056414,13.857889286044069,172.94717347413746,27.0,0.7851,158.0,32.0,114.0,762.0,29.0,250.0,91.0,261.0,7.8349117135904285,139,5,55,50,286.0,-98.0,80.0,-61.0,151.0,-7.0,-135.0,7229.0,89.0,77.0,8.648518234190991,61.08020832778551,
25,1027.9824,152.3461718318194,15.33745598690417,179.44651561495897,28.0,0.7804,160.0,33.0,117.0,770.0,29.0,252.0,92.0,264.0,8.430295536899626,153,5,56,46,285.0,-99.0,80.0,-62.0,149.0,-8.0,-136.0,7222.0,88.0,76.0,8.652826337918947,61.08020832778551,
26,1028.4689,211.3153548381274,14.96283972302472,181.5511361709704,28.0,0.76085,160.0,33.0,117.0,770.0,29.0,252.0,92.0,264.0,8.567580853282386,139,5,56,47,285.0,-99.0,80.0,-62.0,149.0,-8.0,-136.0,7222.0,88.0,76.0,8.657134441646903,61.08020832778551,
27,1032.6642,279.7572274962561,14.67737999748654,184.4030331715289,28.0,0.7963,159.0,33.0,116.0,769.0,29.0,253.0,92.0,264.0,8.751518646596528,144,4,57,48,285.0,-99.0,80.0,-62.0,149.0,-8.0,-136.0,7239.0,88.0,76.0,8.661442545374861,61.08020832778551,
28,1036.608,287.212806768029,15.328228532585737,183.93083043958322,28.0,0.7845,159.0,33.0,116.0,769.0,29.0,253.0,92.0,264.0,9.072819024442,141,2,55,49,285.0,-99.0,80.0,-62.0,149.0,-8.0,-136.0,7239.0,88.0,76.0,8.665750649102819,61.08020832778551,
29,1040.1615,252.57319565718143,14.809245394073296,182.7413720170487,28.0,0.7924,158.0,33.0,115.0,768.0,29.0,253.0,92.0,264.0,8.405708796082099,139,3,54,51,285.0,-99.0,80.0,-62.0,149.0,-8.0,-136.0,7227.0,88.0,76.0,8.670058752830773,61.08020832778551,
30,1042.0513,239.5285399695336,13.517235188904307,182.40504113639952,28.0,0.7762,158.0,33.0,115.0,768.0,29.0,253.0,92.0,264.0,7.695907629800095,130,2,54,53,285.0,-99.0,80.0,-62.0,149.0,-8.0,-136.0,7227.0,88.0,76.0,8.674366856558729,61.08020832778551,
31,1044.3961,240.03369740370528,12.287504422121051,182.4062506957887,28.0,0.76435,158.0,32.0,114.0,765.0,30.0,252.0,92.0,263.0,6.942497412742388,126,0,54,55,288.0,-99.0,81.0,-62.0,151.0,-7.0,-137.0,7274.0,88.0,77.0,8.678674960286687,61.08020832778551,
32,1029.5857,30.331160161168125,15.339417297513549,163.7848028545464,28.0,0.7881,153.0,31.0,110.0,745.0,30.0,247.0,90.0,258.0,10.407952455843162,138,2,56,56,289.0,-97.0,81.0,-59.0,154.0,-5.0,-135.0,7312.0,91.0,80.0,8.687291167742528,61.08020832778551,
33,1005.68866,37.70262597652107,15.73823479066711,161.6672491419857,28.0,0.8038,153.0,31.0,110.0,745.0,30.0,247.0,90.0,258.0,10.055575358726273,136,1,54,54,289.0,-97.0,81.0,-59.0,154.0,-5.0,-135.0,7312.0,91.0,80.0,8.691599271470485,61.08020832778551,
34,980.7056,41.673763800900744,13.7501105270896,163.36400157788546,27.0,0.7966,147.0,30.0,106.0,730.0,31.0,244.0,89.0,255.0,8.462047670400096,137,3,55,54,293.0,-96.0,82.0,-56.0,158.0,-3.0,-135.0,7367.0,94.0,82.0,8.695907375198443,61.08020832778551,
35,957.04474,237.02019046324335,13.896241899428144,210.41278647135076,28.0,0.8082,160.0,32.0,114.0,766.0,30.0,250.0,91.0,262.0,11.786351407442163,133,3,57,52,285.0,-96.0,80.0,-60.0,151.0,-6.0,-134.0,7192.0,89.0,77.0,8.609178700620815,61.07812499445236,
36,1007.8663,270.3245246833665,11.529830534504908,216.5861897075052,28.0,0.7865,160.0,32.0,114.0,766.0,30.0,250.0,91.0,262.0,13.00506609483043,132,3,55,53,285.0,-96.0,80.0,-60.0,151.0,-6.0,-134.0,7192.0,89.0,77.0,8.613486520836124,61.07812499445236,
37,1037.7792,235.1392809636958,5.943785056055183,192.35413859480232,28.0,0.743,164.0,33.0,119.0,780.0,28.0,253.0,92.0,265.0,5.47187154877623,126,2,55,52,284.0,-99.0,80.0,-62.0,148.0,-9.0,-136.0,7164.0,86.0,74.0,8.617794341051438,61.07812499445236,
38,1049.1198,275.20451620439496,6.559047479130436,195.3893735951397,28.0,0.73675,164.0,33.0,119.0,780.0,28.0,253.0,92.0,265.0,5.463455314338751,122,2,56,53,284.0,-99.0,80.0,-62.0,148.0,-9.0,-136.0,7164.0,86.0,74.0,8.622102161266751,61.07812499445236,
39,1080.3767,303.4507150810434,12.849430938549494,204.0317648518981,27.0,0.7476,166.0,34.0,120.0,788.0,28.0,256.0,93.0,267.0,9.719505579357397,125,3,56,53,283.0,-100.0,79.0,-64.0,146.0,-10.0,-137.0,7147.0,84.0,73.0,8.626409981482063,61.07812499445236,
40,1089.4117,90.80908552117376,26.976798366589247,170.9608264702059,27.0,0.79,158.0,32.0,114.0,762.0,29.0,250.0,91.0,261.0,15.965899546990391,138,3,54,51,286.0,-98.0,80.0,-61.0,151.0,-7.0,-135.0,7229.0,89.0,77.0,8.643641262343245,61.07812499445236,
41,1079.927,125.22772538170791,29.309023169532164,178.53815100099385,27.0,0.7906,158.0,32.0,114.0,762.0,29.0,250.0,91.0,261.0,16.757143624235074,138,2,55,49,286.0,-98.0,80.0,-61.0,151.0,-7.0,-135.0,7229.0,89.0,77.0,8.647949082558556,61.07812499445236,
42,1080.9861,96.48649557242634,30.41528189993335,177.01750989000413,28.0,0.80325,160.0,33.0,117.0,770.0,29.0,252.0,92.0,264.0,16.862496380998568,147,5,56,49,285.0,-99.0,80.0,-62.0,149.0,-8.0,-136.0,7222.0,88.0,76.0,8.65225690277387,61.07812499445236,
43,1076.7484,67.61226195679816,26.67364778679773,173.79913407334988,28.0,0.8073,160.0,33.0,117.0,770.0,29.0,252.0,92.0,264.0,15.23794204963867,144,3,56,50,285.0,-99.0,80.0,-62.0,149.0,-8.0,-136.0,7222.0,88.0,76.0,8.656564722989181,61.07812499445236,
44,1073.2429,263.4737390926861,22.52909201738944,184.43907191074362,28.0,0.80315,159.0,33.0,116.0,769.0,29.0,253.0,92.0,264.0,12.11897984715207,142,4,54,51,285.0,-99.0,80.0,-62.0,149.0,-8.0,-136.0,7239.0,88.0,76.0,8.660872543204496,61.07812499445236,
45,1078.9783,291.27495290245986,22.09174961684097,184.53111441234185,28.0,0.8143,159.0,33.0,116.0,769.0,29.0,253.0,92.0,264.0,11.971457476048176,141,1,56,51,285.0,-99.0,80.0,-62.0,149.0,-8.0,-136.0,7239.0,88.0,76.0,8.665180363419807,61.07812499445236,
46,1081.2262,153.33803368805238,21.054380990935314,181.10416007629954,28.0,0.8086,158.0,33.0,115.0,768.0,29.0,253.0,92.0,264.0,11.7143220489026,140,0,54,49,285.0,-99.0,80.0,-62.0,149.0,-8.0,-136.0,7227.0,88.0,76.0,8.669488183635119,61.07812499445236,
47,1081.1223,179.06847799967173,21.455744844961206,181.58518000472912,28.0,0.8159,158.0,33.0,115.0,768.0,29.0,253.0,92.0,264.0,11.937220549375558,119,2,54,53,285.0,-99.0,80.0,-62.0,149.0,-8.0,-136.0,7227.0,88.0,76.0,8.673796003850432,61.07812499445236,
48,1081.2408,111.00547697794367,20.94383905401719,176.8139797880557,28.0,0.7894,158.0,32.0,114.0,765.0,30.0,252.0,92.0,263.0,12.015442643749399,118,0,52,54,288.0,-99.0,81.0,-62.0,151.0,-7.0,-137.0,7274.0,88.0,77.0,8.678103824065746,61.07812499445236,
49,928.5269,239.90345315427092,16.244306450005823,218.07500341177985,28.0,0.8007,160.0,32.0,114.0,766.0,30.0,250.0,91.0,262.0,14.039529714955851,138,3,57,53,285.0,-96.0,80.0,-60.0,151.0,-6.0,-134.0,7192.0,89.0,77.0,8.608612186553106,61.07604166111922,
50,988.8776,240.80328142335222,16.866155048776115,223.16700997209685,28.0,0.8054,160.0,32.0,114.0,766.0,30.0,250.0,91.0,262.0,15.964484105700544,131,2,53,53,285.0,-96.0,80.0,-60.0,151.0,-6.0,-134.0,7192.0,89.0,77.0,8.612919723298782,61.07604166111922,
51,1023.88184,243.39321791156445,8.980721374722295,200.08324478855045,28.0,0.77965,164.0,33.0,119.0,780.0,28.0,253.0,92.0,265.0,7.726049315288423,128,2,54,54,284.0,-99.0,80.0,-62.0,148.0,-9.0,-136.0,7164.0,86.0,74.0,8.617227260044459,61.07604166111922,
52,1055.8965,294.078544645894,11.23132714954331,209.5440851691712,28.0,0.777,164.0,33.0,119.0,780.0,28.0,253.0,92.0,265.0,10.508686302726836,126,4,55,56,284.0,-99.0,80.0,-62.0,148.0,-9.0,-136.0,7164.0,86.0,74.0,8.621534796790135,61.07604166111922,
53,1141.113,208.26744808515068,31.060335030726726,184.40639672394414,28.0,0.7827,158.0,33.0,115.0,768.0,29.0,253.0,92.0,264.0,18.38397698372543,126,0,55,52,285.0,-99.0,80.0,-62.0,149.0,-8.0,-136.0,7227.0,88.0,76.0,8.668917700992507,61.07604166111922,
54,889.7166,228.25777088744763,14.64223181591072,210.68159469168276,28.0,0.76435,147.0,29.0,104.0,719.0,31.0,237.0,87.0,249.0,12.289966833144268,126,2,55,58,290.0,-92.0,82.0,-52.0,160.0,1.0,-130.0,7320.0,97.0,86.0,8.608045758417862,61.07395832778608,
55,949.7202,244.40765703235112,20.260915366001015,232.97365946827625,28.0,0.7959,162.0,33.0,117.0,775.0,29.0,252.0,92.0,265.0,19.117889084665578,138,2,55,53,284.0,-98.0,80.0,-61.0,149.0,-7.0,-135.0,7164.0,87.0,76.0,8.612353011736902,61.07395832778608,
56,1014.1177,259.89061085922145,14.819867774621017,222.84414289189283,28.0,0.8042,162.0,33.0,117.0,775.0,29.0,252.0,92.0,265.0,14.792705481520683,129,4,54,54,284.0,-98.0,80.0,-61.0,149.0,-7.0,-135.0,7164.0,87.0,76.0,8.61666026505594,61.07395832778608,
57,1071.3577,288.29175891154347,13.889498202480507,221.8032541505134,28.0,0.7995,173.0,35.0,125.0,810.0,28.0,261.0,95.0,273.0,14.141467239471407,127,3,54,54,280.0,-101.0,79.0,-67.0,142.0,-13.0,-138.0,7075.0,81.0,70.0,8.620967518374977,61.07395832778608,
58,1120.8706,286.9077638012516,12.257912979970563,215.40439702478204,28.0,0.7679,183.0,37.0,133.0,845.0,27.0,270.0,98.0,282.0,12.205301863682303,126,3,56,56,277.0,-104.0,78.0,-70.0,136.0,-17.0,-141.0,6979.0,76.0,65.0,8.625274771694016,61.07395832778608,
59,906.4659,243.1779758139742,17.984816396565854,227.00258438083765,28.0,0.80925,162.0,33.0,117.0,775.0,29.0,252.0,92.0,265.0,16.665207390540445,137,4,60,52,284.0,-98.0,80.0,-61.0,149.0,-7.0,-135.0,7164.0,87.0,76.0,8.611786386132012,61.071874994452926,
60,982.01587,252.02156249891857,22.246203397875583,244.3480088376203,28.0,0.8338,162.0,33.0,117.0,775.0,29.0,252.0,92.0,265.0,22.548960923949597,136,3,54,54,284.0,-98.0,80.0,-61.0,149.0,-7.0,-135.0,7164.0,87.0,76.0,8.616093356067402,61.071874994452926,
61,1070.4591,264.2386782862898,16.627333447392356,230.1152986917053,28.0,0.821,173.0,35.0,125.0,810.0,28.0,261.0,95.0,273.0,16.791417446176926,140,2,53,53,280.0,-101.0,79.0,-67.0,142.0,-13.0,-138.0,7075.0,81.0,70.0,8.620400326002795,61.071874994452926,
62,937.6541,248.2869194924204,21.58371334353011,237.28382931867577,28.0,0.8429,162.0,33.0,117.0,775.0,29.0,252.0,92.0,265.0,19.973081125862098,138,2,56,57,284.0,-98.0,80.0,-61.0,149.0,-7.0,-135.0,7164.0,87.0,76.0,8.615526533060379,61.06979166111977,
63,1030.905,245.3251197233313,26.62998338085215,245.9505676673172,28.0,0.8293,173.0,35.0,125.0,810.0,28.0,261.0,95.0,273.0,24.40512428846257,145,3,54,53,280.0,-101.0,79.0,-67.0,142.0,-13.0,-138.0,7075.0,81.0,70.0,8.619833219655101,61.06979166111977,
64,1102.7454,259.8656654808992,13.854302445692745,221.1801486071271,28.0,0.79745,173.0,35.0,125.0,810.0,28.0,261.0,95.0,273.0,13.77960718301919,133,3,54,53,280.0,-101.0,79.0,-67.0,142.0,-13.0,-138.0,7075.0,81.0,70.0,8.624139906249823,61.06979166111977,
65,897.5394,241.0074940078179,16.66158398760571,223.2453646237615,28.0,0.8335,162.0,33.0,117.0,775.0,29.0,252.0,92.0,265.0,15.598214102953907,132,1,54,58,284.0,-98.0,80.0,-61.0,149.0,-7.0,-135.0,7164.0,87.0,76.0,8.614959796016404,61.06770832778663,
66,971.9585,243.84201196623602,26.149282204163597,242.06859800135913,28.0,0.8403,173.0,35.0,125.0,810.0,28.0,261.0,95.0,273.0,22.58958017499126,146,3,53,52,280.0,-101.0,79.0,-67.0,142.0,-13.0,-138.0,7075.0,81.0,70.0,8.619266199313426,61.06770832778663,
67,1067.7003,243.98291021398964,28.247187369370234,243.5523774036215,28.0,0.83275,173.0,35.0,125.0,810.0,28.0,261.0,95.0,273.0,24.66319844352972,142,2,53,52,280.0,-101.0,79.0,-67.0,142.0,-13.0,-138.0,7075.0,81.0,70.0,8.623572602610452,61.06770832778663,
68,923.0501,242.820589378045,20.60113368448138,229.8038262651808,28.0,0.8237,164.0,33.0,119.0,782.0,29.0,254.0,93.0,266.0,18.03739821632234,147,3,54,53,284.0,-99.0,80.0,-62.0,148.0,-9.0,-136.0,7164.0,86.0,74.0,8.6186992649593,61.06562499445349,
69,1003.9851,245.90524400805623,28.11106752084906,247.0926173590651,28.0,0.8397,164.0,33.0,119.0,782.0,29.0,254.0,93.0,266.0,24.561012664547828,145,1,52,52,284.0,-99.0,80.0,-62.0,148.0,-9.0,-136.0,7164.0,86.0,74.0,8.623005385001587,61.06562499445349,
70,1113.7349,250.84083312746412,29.122570803850735,251.43186646041676,28.0,0.8082,190.0,39.0,140.0,873.0,26.0,278.0,101.0,290.0,27.67543164645158,134,1,52,52,275.0,-105.0,77.0,-74.0,132.0,-20.0,-143.0,6896.0,72.0,61.0,8.627311505043876,61.06562499445349,
71,887.40424,225.04661428520996,13.691888030366297,214.1177792887633,28.0,0.8065,164.0,33.0,119.0,782.0,29.0,254.0,93.0,266.0,12.05108547909016,150,7,60,53,284.0,-99.0,80.0,-62.0,148.0,-9.0,-136.0,7164.0,86.0,74.0,8.618132416574246,61.06354166112034,
72,952.6001,244.62284261090062,23.608158977965104,238.76068450124282,28.0,0.847,164.0,33.0,119.0,782.0,29.0,254.0,93.0,266.0,20.999223272615577,140,4,52,52,284.0,-99.0,80.0,-62.0,148.0,-9.0,-136.0,7164.0,86.0,74.0,8.622438253404752,61.06354166112034,
73,1051.6078,246.61007481674346,31.566785279175637,252.3658923577927,28.0,0.8174,190.0,39.0,140.0,873.0,26.0,278.0,101.0,290.0,27.952343547098533,135,2,52,54,275.0,-105.0,77.0,-74.0,132.0,-20.0,-143.0,6896.0,72.0,61.0,8.626744090235258,61.06354166112034,
74,1109.2942,212.398541090233,19.431162262290727,201.29790060389323,28.0,0.762,180.0,36.0,130.0,830.0,27.0,264.0,96.0,277.0,12.660298425341772,114,7,53,52,277.0,-100.0,78.0,-67.0,140.0,-13.0,-137.0,6968.0,79.0,68.0,8.54437124189166,61.061458327787186,
75,992.4336,246.59251646927348,27.68739235199148,248.5875745199482,28.0,0.8321,190.0,39.0,140.0,873.0,26.0,278.0,101.0,290.0,24.715305142412525,140,4,53,54,275.0,-105.0,77.0,-74.0,132.0,-20.0,-143.0,6896.0,72.0,61.0,8.626176761463144,61.061458327787186,
76,1106.8733,246.96962942544576,37.15554095789519,254.8958212732424,28.0,0.7875,190.0,39.0,140.0,873.0,26.0,278.0,101.0,290.0,31.674093510532998,128,0,53,52,275.0,-105.0,77.0,-74.0,132.0,-20.0,-143.0,6896.0,72.0,61.0,8.630482315124809,61.061458327787186,
77,939.0968,243.09514362549933,25.134972008883953,240.86925337684136,28.0,0.8363,190.0,39.0,140.0,873.0,26.0,278.0,101.0,290.0,22.08072809341426,150,5,56,52,275.0,-105.0,77.0,-74.0,132.0,-20.0,-143.0,6896.0,72.0,61.0,8.62560951870907,61.059374994454046,
78,1036.2476,243.07537602458456,33.01397444174712,251.95791919947015,28.0,0.8392,190.0,39.0,140.0,873.0,26.0,278.0,101.0,290.0,28.13105793092904,127,2,52,52,275.0,-105.0,77.0,-74.0,132.0,-20.0,-143.0,6896.0,72.0,61.0,8.629914789244829,61.059374994454046,
79,1154.8433,243.76374236355397,36.843237724996946,252.67644879385833,28.0,0.7382,208.0,43.0,154.0,933.0,25.0,293.0,106.0,304.0,30.758559255033095,117,5,52,53,270.0,-111.0,76.0,-81.0,122.0,-27.0,-148.0,6768.0,63.0,52.0,8.634220059780585,61.059374994454046,
80,967.76184,241.398316714078,29.876543717290865,246.1417385995116,28.0,0.839,164.0,33.0,119.0,784.0,29.0,255.0,93.0,267.0,25.054128438243282,130,3,52,57,284.0,-99.0,80.0,-62.0,148.0,-8.0,-136.0,7186.0,87.0,75.0,8.62934734940733,61.05729166112089,
81,1079.0153,244.86367124506558,36.46224519914701,254.9284576983167,28.0,0.8123,192.0,40.0,142.0,880.0,26.0,280.0,102.0,291.0,30.986789147143522,114,5,53,55,274.0,-106.0,77.0,-75.0,131.0,-21.0,-143.0,6898.0,71.0,60.0,8.633652336860107,61.05729166112089,
82,1213.5878,247.9701306454208,41.7051757242201,255.0,28.0,0.5749,192.0,40.0,142.0,880.0,26.0,280.0,102.0,291.0,35.79914896180447,119,7,52,55,274.0,-106.0,77.0,-75.0,131.0,-21.0,-143.0,6898.0,71.0,60.0,8.637957324312813,61.05729166112089,
83,906.1747,229.393453602322,24.639305574691242,231.0344434307931,28.0,0.8198,164.0,33.0,119.0,784.0,29.0,255.0,93.0,267.0,20.088835639195725,129,7,57,55,284.0,-99.0,80.0,-62.0,148.0,-8.0,-136.0,7186.0,87.0,75.0,8.628779995593856,61.05520832778775,
84,999.24756,238.52026327671084,38.67790482836067,252.84423318073223,28.0,0.8241,164.0,33.0,119.0,784.0,29.0,255.0,93.0,267.0,30.610908776428467,127,5,53,56,284.0,-99.0,80.0,-62.0,148.0,-8.0,-136.0,7186.0,87.0,75.0,8.633084700006567,61.05520832778775,
85,1124.8756,238.59747455482946,44.81696606646891,254.62538213863698,28.0,0.6839,192.0,40.0,142.0,880.0,26.0,280.0,102.0,291.0,33.24477569316755,124,5,55,55,274.0,-106.0,77.0,-75.0,131.0,-21.0,-143.0,6898.0,71.0,60.0,8.637389404419206,61.05520832778775,
86,780.2171,176.2988622828977,71.38444032985316,175.2520966140984,28.0,0.8047,245.0,40.0,155.0,971.0,27.0,255.0,111.0,316.0,35.94684957996885,99,6,56,52,257.0,-71.0,72.0,-2.0,151.0,9.0,-106.0,6507.0,96.0,13.0,7.780241708924348,61.05312499445461,
87,1017.72797,229.59246323668995,49.29409003859419,252.46686112992242,28.0,0.8211,192.0,40.0,142.0,880.0,26.0,280.0,102.0,291.0,33.682034021450384,118,5,54,57,274.0,-106.0,77.0,-75.0,131.0,-21.0,-143.0,6898.0,71.0,60.0,8.636821570616963,61.05312499445461,
88,1135.0625,224.16730592865528,57.87888462373251,249.74497879634373,28.0,0.6978,192.0,40.0,142.0,880.0,26.0,280.0,102.0,291.0,35.76367014980791,129,4,54,54,274.0,-106.0,77.0,-75.0,131.0,-21.0,-143.0,6898.0,71.0,60.0,8.641125992032512,61.05312499445461,
