system:index,DTM_10m,aspect,dtm10_focal,hillshade,isothermality,ndvi,rain_coldestQuart,rain_driestMonth,rain_driestQuart,rain_mean_annual,rain_seasonailty,rain_warmestQuart,rain_wettestMonth,rain_wettestQuart,slope,soil_bd,soil_carbon,soil_ph,soil_sand,temp_annual_range,temp_coldestQuart,temp_diurnal_range,temp_driestQuart,temp_max_warmestMonth,temp_mean_annual,temp_min_coldestMonth,temp_seasonality,temp_warmestQuart,temp_wettestQuart,x,y,.geo
12,53.029476,59.955759203264215,31.328306881813116,153.9369485375576,26.0,0.8326,445.0,79.0,279.0,1775.0,33.0,419.0,221.0,632.0,22.44788016853695,94,13,53,54,142.0,23.0,38.0,75.0,147.0,68.0,5.0,3863.0,119.0,54.0,6.245542220688919,62.6885416609749,
13,220.73132,231.73472390844915,28.848299526844315,220.32840389929342,26.0,0.8004,463.0,82.0,288.0,1824.0,32.0,429.0,225.0,644.0,18.390407746559852,132,8,50,53,144.0,14.0,38.0,66.0,140.0,59.0,-4.0,3896.0,111.0,45.0,6.274675363407966,62.67604166097602,
14,223.23016,200.85412133956225,18.56630040166588,196.14548206047027,26.0,0.8105,459.0,82.0,287.0,1815.0,32.0,427.0,224.0,642.0,11.896053177614187,131,10,50,51,144.0,15.0,38.0,67.0,141.0,60.0,-3.0,3907.0,112.0,46.0,6.278772136855412,62.673958327642865,
15,320.679,167.7137351499898,8.404538468602487,175.18419603844617,27.0,0.73365,447.0,66.0,226.0,1472.0,31.0,269.0,185.0,515.0,5.77706805650441,102,13,54,57,168.0,-1.0,47.0,67.0,145.0,52.0,-23.0,4470.0,111.0,30.0,6.930914979828243,62.53229166098888,
16,352.0447,315.49124180194474,15.606117883254171,206.2595616060565,28.0,0.76735,467.0,69.0,235.0,1516.0,30.0,281.0,192.0,524.0,11.641226511382202,85,14,53,57,170.0,-14.0,48.0,53.0,133.0,39.0,-37.0,4497.0,99.0,17.0,6.9625320569584614,62.53229166098888,
17,302.33826,166.0984891238989,5.93879885124956,174.6638442154425,27.0,0.7116,447.0,66.0,226.0,1472.0,31.0,269.0,185.0,515.0,4.075332511999731,100,14,52,59,168.0,-1.0,47.0,67.0,145.0,52.0,-23.0,4470.0,111.0,30.0,6.930430234768881,62.53020832765573,
18,350.1502,311.2620434820893,9.447106474917923,198.01213613740543,28.0,0.7651,452.0,67.0,227.0,1479.0,31.0,271.0,187.0,516.0,7.460893095128848,101,13,53,58,170.0,-6.0,48.0,61.0,141.0,47.0,-29.0,4519.0,107.0,25.0,6.952526034467176,62.52812499432259,
19,425.4788,274.9339428705988,22.711343477162075,235.95925314067978,28.0,0.8007,467.0,69.0,235.0,1516.0,30.0,281.0,192.0,524.0,24.12706218729479,86,11,54,59,170.0,-14.0,48.0,53.0,133.0,39.0,-37.0,4497.0,99.0,17.0,6.961558221585239,62.52812499432259,
20,568.9413,178.53595713356682,43.3469644610707,177.92463025039854,28.0,0.7973,464.0,69.0,235.0,1509.0,30.0,280.0,191.0,521.0,22.568555858017135,88,10,50,57,172.0,-15.0,49.0,53.0,134.0,38.0,-38.0,4542.0,99.0,16.0,6.975106502262333,62.52812499432259,
21,561.93,170.861892834056,39.07441242626162,169.7999852856465,28.0,0.77125,464.0,69.0,235.0,1509.0,30.0,280.0,191.0,521.0,20.491814257695975,94,11,51,57,172.0,-15.0,49.0,53.0,134.0,38.0,-38.0,4542.0,99.0,16.0,6.979622595821293,62.52812499432259,
22,365.91153,287.43841094112315,50.0630861331282,199.06165481983842,28.0,0.7845,445.0,66.0,225.0,1467.0,31.0,268.0,184.0,513.0,26.656116237925104,104,14,50,55,167.0,-1.0,47.0,66.0,144.0,52.0,-23.0,4463.0,110.0,30.0,6.93849253104357,62.526041660989435,
23,465.03235,212.30345701799493,29.00927540020211,208.62494715347287,28.0,0.81635,467.0,69.0,235.0,1516.0,30.0,281.0,192.0,524.0,18.928013538749163,88,9,48,56,170.0,-14.0,48.0,53.0,133.0,39.0,-37.0,4497.0,99.0,17.0,6.9655871976132,62.526041660989435,
24,487.79224,188.71245417563094,30.467104822997936,188.15759859960974,27.0,0.8165,469.0,70.0,237.0,1522.0,30.0,283.0,193.0,525.0,17.14003687249592,78,10,49,54,172.0,-16.0,48.0,51.0,132.0,37.0,-40.0,4525.0,97.0,15.0,6.970102975374804,62.526041660989435,
25,426.89587,200.12683902896956,9.347252350566833,185.82191977473056,28.0,0.76475,448.0,66.0,225.0,1464.0,31.0,269.0,185.0,510.0,5.355409604150863,74,20,51,59,171.0,-8.0,48.0,61.0,140.0,46.0,-31.0,4519.0,105.0,24.0,6.982673779788348,62.52187499432314,
26,435.95096,252.82018866623537,5.8846709757153555,189.229784151947,28.0,0.7516,452.0,66.0,226.0,1468.0,31.0,271.0,186.0,509.0,6.403714999192651,85,15,52,58,173.0,-11.0,49.0,57.0,138.0,43.0,-35.0,4571.0,103.0,20.0,7.000244954283113,62.51979166099,
27,407.9607,237.79782924066035,4.211288324954129,186.9376990649684,28.0,0.7305,451.0,66.0,225.0,1468.0,31.0,270.0,186.0,510.0,4.80954589940624,99,13,51,57,171.0,-9.0,48.0,59.0,139.0,45.0,-32.0,4531.0,104.0,23.0,6.986212075967071,62.51770832765685,
28,415.84927,248.07470648427704,6.353609520885625,186.00098178803262,28.0,0.7396,451.0,66.0,225.0,1468.0,31.0,270.0,186.0,510.0,5.265952283856156,94,14,48,56,171.0,-9.0,48.0,59.0,139.0,45.0,-32.0,4531.0,104.0,23.0,6.9907265910401755,62.51770832765685,
29,423.85715,277.23402415833476,5.845441284681758,187.8308051915138,28.0,0.7265,451.0,66.0,225.0,1466.0,31.0,270.0,186.0,509.0,4.46509586194906,97,12,49,55,171.0,-10.0,49.0,58.0,138.0,43.0,-33.0,4539.0,103.0,21.0,6.995241106113281,62.51770832765685,
30,382.2077,175.78439179957303,9.221613017263026,179.213233403376,28.0,0.7486,447.0,66.0,226.0,1468.0,31.0,269.0,185.0,513.0,5.344913899763312,89,12,54,55,169.0,-3.0,48.0,64.0,143.0,50.0,-26.0,4502.0,109.0,28.0,6.945095971434507,62.51562499432371,
31,388.2223,240.90770626214334,4.0220034010746755,185.69828164484906,28.0,0.75245,454.0,67.0,228.0,1479.0,31.0,272.0,187.0,513.0,4.974247605617367,102,13,51,55,171.0,-10.0,48.0,58.0,138.0,44.0,-33.0,4531.0,103.0,22.0,6.976695368118008,62.51562499432371,
32,240.32849,185.5709487969335,53.400689764725435,187.52262683666362,27.0,0.8627,494.0,74.0,254.0,1642.0,32.0,295.0,205.0,580.0,30.87565101812427,118,6,49,56,159.0,8.0,44.0,68.0,145.0,57.0,-14.0,4238.0,112.0,38.0,6.642180349630224,62.513541660990555,
33,255.22588,201.7023621117414,47.3626697773718,209.0189685804132,27.0,0.8585,494.0,74.0,254.0,1642.0,32.0,295.0,205.0,580.0,29.938172982920435,106,7,49,53,159.0,8.0,44.0,68.0,145.0,57.0,-14.0,4238.0,112.0,38.0,6.646694233659644,62.513541660990555,
34,360.83374,196.78167419071613,5.482901436048071,184.39394086809688,28.0,0.7112,448.0,66.0,226.0,1469.0,31.0,269.0,185.0,512.0,4.1669029509047535,85,19,49,53,170.0,-4.0,48.0,63.0,143.0,49.0,-27.0,4523.0,109.0,27.0,6.958152231689059,62.513541660990555,
35,384.88956,265.70989867051617,7.735673938225191,188.91360286054697,28.0,0.74225,451.0,66.0,226.0,1472.0,31.0,270.0,186.0,512.0,5.258852251566805,96,13,51,54,171.0,-7.0,48.0,61.0,140.0,46.0,-31.0,4521.0,105.0,24.0,6.97169388377732,62.513541660990555,
36,121.07252,204.65613013396825,34.32563154789518,193.32760902098553,27.0,0.8464,494.0,74.0,254.0,1642.0,32.0,295.0,205.0,580.0,19.762564639340837,113,8,46,55,159.0,8.0,44.0,68.0,145.0,57.0,-14.0,4238.0,112.0,38.0,6.641716169751681,62.511458327657415,
37,182.41644,257.6794700845839,24.907455915579522,241.0924389029496,27.0,0.85555,494.0,74.0,254.0,1642.0,32.0,295.0,205.0,580.0,25.496187448513034,105,8,48,55,159.0,8.0,44.0,68.0,145.0,57.0,-14.0,4238.0,112.0,38.0,6.64622973833436,62.511458327657415,
38,414.06998,328.1433991580802,43.5899324401233,208.22853747547322,28.0,0.7701,451.0,66.0,226.0,1472.0,31.0,270.0,186.0,512.0,22.15729182941213,105,13,50,58,171.0,-7.0,48.0,61.0,140.0,46.0,-31.0,4521.0,105.0,24.0,6.9712066762867275,62.511458327657415,
39,460.63046,345.09859835500606,65.76841610171189,200.53429797957386,28.0,0.7492,454.0,67.0,228.0,1479.0,31.0,272.0,187.0,513.0,34.76940100837276,90,11,50,57,171.0,-10.0,48.0,58.0,138.0,44.0,-33.0,4531.0,103.0,22.0,6.9757202448693345,62.511458327657415,
40,495.09265,236.2669487849842,66.49758403769333,188.2136444009358,28.0,0.74995,454.0,67.0,228.0,1479.0,31.0,272.0,187.0,513.0,35.87720197218137,108,9,50,56,171.0,-10.0,48.0,58.0,138.0,44.0,-33.0,4531.0,103.0,22.0,6.980233813452015,62.511458327657415,
41,489.59653,308.94850147851827,24.415594813711937,196.99903463127433,28.0,0.7662,458.0,68.0,230.0,1488.0,30.0,276.0,188.0,514.0,9.44714427635854,99,6,51,61,172.0,-14.0,49.0,55.0,135.0,40.0,-37.0,4571.0,100.0,18.0,6.993774519200055,62.511458327657415,
42,81.81715,121.15613305807118,11.965421735076683,156.76128569566026,27.0,0.79885,482.0,73.0,251.0,1622.0,33.0,289.0,201.0,578.0,13.665591545523197,113,7,49,59,156.0,17.0,43.0,78.0,153.0,66.0,-3.0,4214.0,121.0,47.0,6.591974250447535,62.49062499432594,
43,182.48096,322.8466676327873,43.19745497957422,197.62005054987515,27.0,0.82155,480.0,72.0,245.0,1584.0,32.0,286.0,199.0,557.0,25.000571536491467,115,12,52,59,164.0,2.0,45.0,65.0,143.0,53.0,-21.0,4365.0,110.0,32.0,6.763370091366954,62.49062499432594,
44,201.26515,272.7519434002113,49.54720377305445,192.8889367367949,27.0,0.828,480.0,72.0,245.0,1584.0,31.0,286.0,199.0,557.0,28.178514648481887,118,19,46,56,163.0,1.0,45.0,64.0,142.0,52.0,-21.0,4370.0,109.0,32.0,6.767880508233263,62.49062499432594,
45,225.72318,291.3772735146858,64.19438032321402,202.17683049973138,27.0,0.8434,480.0,72.0,245.0,1584.0,31.0,286.0,199.0,557.0,35.35252547273505,109,15,41,56,163.0,1.0,45.0,64.0,142.0,52.0,-21.0,4370.0,109.0,32.0,6.772390925099571,62.49062499432594,
46,133.7223,241.80898704622714,27.598258156828305,201.80431807971107,27.0,0.83205,487.0,73.0,252.0,1635.0,33.0,292.0,203.0,583.0,25.353476376645382,111,7,50,62,155.0,17.0,43.0,78.0,152.0,66.0,-3.0,4187.0,121.0,47.0,6.573473620921501,62.488541660992794,
47,128.00513,164.39050827700424,32.43711526853581,159.72274669615436,27.0,0.83505,479.0,72.0,248.0,1614.0,33.0,287.0,200.0,577.0,20.48843421452516,110,12,49,60,156.0,20.0,43.0,80.0,155.0,69.0,-1.0,4210.0,123.0,50.0,6.577983722890954,62.488541660992794,
48,103.871544,166.60676854981014,29.505319612642946,165.04748181266504,27.0,0.82735,479.0,72.0,248.0,1614.0,33.0,287.0,200.0,577.0,19.757858951085577,108,8,50,60,156.0,20.0,43.0,80.0,155.0,69.0,-1.0,4210.0,123.0,50.0,6.582493824860479,62.488541660992794,
49,165.32819,323.97351138923744,54.85527071852334,231.72791043320606,27.0,0.852,481.0,72.0,245.0,1590.0,32.0,286.0,199.0,560.0,33.30308963855099,105,11,52,62,163.0,3.0,45.0,67.0,144.0,54.0,-19.0,4341.0,111.0,34.0,6.749367597732629,62.488541660992794,
50,221.84521,342.95123453964095,53.82271285872231,205.1785193531375,27.0,0.8618,486.0,72.0,247.0,1600.0,32.0,289.0,201.0,562.0,28.150126852500883,110,12,45,61,163.0,0.0,45.0,63.0,141.0,51.0,-22.0,4356.0,108.0,31.0,6.753877699702156,62.488541660992794,
51,267.5026,335.4641405911584,64.1548064384574,209.48866701348123,27.0,0.86905,480.0,72.0,245.0,1584.0,32.0,286.0,199.0,557.0,33.94452536803631,122,29,45,53,164.0,2.0,45.0,65.0,143.0,53.0,-21.0,4365.0,110.0,32.0,6.75838780167168,62.488541660992794,
52,299.42413,348.05563134838076,68.00318334153242,197.72016262753485,27.0,0.86215,480.0,72.0,245.0,1584.0,32.0,286.0,199.0,557.0,34.63210555079594,120,34,49,52,164.0,2.0,45.0,65.0,143.0,53.0,-21.0,4365.0,110.0,32.0,6.762897903641205,62.488541660992794,
53,331.79153,320.02385119162244,69.84800771126207,203.72498202439488,27.0,0.8581,480.0,72.0,245.0,1584.0,31.0,286.0,199.0,557.0,36.70558723348123,120,25,46,56,163.0,1.0,45.0,64.0,142.0,52.0,-21.0,4370.0,109.0,32.0,6.767408005610731,62.488541660992794,
54,372.3798,344.44028870874854,70.56905486090061,209.8979566562971,27.0,0.8587,480.0,72.0,245.0,1584.0,31.0,286.0,199.0,557.0,37.5983044115993,111,26,44,55,163.0,1.0,45.0,64.0,142.0,52.0,-21.0,4370.0,109.0,32.0,6.771918107580257,62.488541660992794,
55,76.333244,203.423269223693,21.522283897469187,189.7067130494611,27.0,0.8194,487.0,73.0,252.0,1635.0,33.0,292.0,203.0,583.0,20.24351737436097,108,9,52,60,155.0,17.0,43.0,78.0,152.0,66.0,-3.0,4187.0,121.0,47.0,6.568504944508503,62.486458327659655,
56,85.37948,316.50108283268145,49.62460400458145,236.44121268995843,28.0,0.8432,471.0,71.0,243.0,1573.0,32.0,283.0,196.0,556.0,32.80580223759749,111,8,44,64,160.0,8.0,45.0,71.0,147.0,59.0,-13.0,4298.0,115.0,39.0,6.739876855169639,62.486458327659655,
57,206.23161,321.7853801183206,66.44384546846645,235.36733636446093,27.0,0.8432,481.0,72.0,245.0,1590.0,32.0,286.0,199.0,560.0,35.43918852275429,110,5,45,64,163.0,3.0,45.0,67.0,144.0,54.0,-19.0,4341.0,111.0,34.0,6.7443866422923096,62.486458327659655,
58,288.4943,294.74224410534794,40.49317465707407,209.85282836969665,27.0,0.8481,481.0,72.0,245.0,1590.0,32.0,286.0,199.0,560.0,21.670358873074036,108,6,45,57,163.0,3.0,45.0,67.0,144.0,54.0,-19.0,4341.0,111.0,34.0,6.74889642941498,62.486458327659655,
59,332.6815,321.28012208535876,39.54853573386937,223.27098982182903,27.0,0.8257,486.0,72.0,247.0,1600.0,32.0,289.0,201.0,562.0,25.080628347818685,117,6,44,54,163.0,0.0,45.0,63.0,141.0,51.0,-22.0,4356.0,108.0,31.0,6.753406216537653,62.486458327659655,
60,88.43816,126.3198458688226,9.400295469593107,160.6065850778387,27.0,0.83415,479.0,72.0,248.0,1614.0,33.0,287.0,200.0,577.0,8.620499202589096,108,12,52,64,156.0,20.0,43.0,80.0,155.0,69.0,-1.0,4210.0,123.0,50.0,6.5770653874206015,62.4843749943265,
61,63.45323,103.73712861493576,5.282038038613084,163.48063904283006,27.0,0.82315,479.0,72.0,248.0,1614.0,33.0,287.0,200.0,577.0,5.772060759076731,113,12,51,64,156.0,20.0,43.0,80.0,155.0,69.0,-1.0,4210.0,123.0,50.0,6.581574859746334,62.4843749943265,
62,72.213684,305.1288085218204,33.67635718364142,211.9932536328979,28.0,0.83465,471.0,71.0,243.0,1573.0,32.0,283.0,196.0,556.0,22.83834833526493,119,9,50,59,160.0,8.0,45.0,71.0,147.0,59.0,-13.0,4298.0,115.0,39.0,6.734896918820988,62.4843749943265,
63,168.01013,292.7752302437312,36.66165213211379,248.3832635696519,28.0,0.8362,471.0,71.0,243.0,1573.0,32.0,283.0,196.0,556.0,31.031245182457933,111,8,42,62,160.0,8.0,45.0,71.0,147.0,59.0,-13.0,4298.0,115.0,39.0,6.739406391146723,62.4843749943265,
64,273.0017,283.4500669084223,20.206984153302468,223.0203913111158,27.0,0.8361,481.0,72.0,245.0,1590.0,32.0,286.0,199.0,560.0,17.000702117996667,126,4,41,60,163.0,3.0,45.0,67.0,144.0,54.0,-19.0,4341.0,111.0,34.0,6.743915863472456,62.4843749943265,
65,314.8802,283.95676025160583,13.088997665547229,215.85425451853013,27.0,0.8247,481.0,72.0,245.0,1590.0,32.0,286.0,199.0,560.0,14.787520799188572,128,4,44,55,163.0,3.0,45.0,67.0,144.0,54.0,-19.0,4341.0,111.0,34.0,6.748425335798189,62.4843749943265,
66,368.03586,276.30036470393577,15.50771457126575,221.07493755877843,27.0,0.8095,486.0,72.0,247.0,1600.0,32.0,289.0,201.0,562.0,15.038251632569803,129,4,45,53,163.0,0.0,45.0,63.0,141.0,51.0,-22.0,4356.0,108.0,31.0,6.752934808123923,62.4843749943265,
67,299.85303,154.69467201423802,100.64233792165582,122.85225753739724,27.0,0.878,480.0,72.0,245.0,1584.0,31.0,286.0,199.0,557.0,48.920100108186226,129,9,46,55,163.0,1.0,45.0,64.0,142.0,52.0,-21.0,4370.0,109.0,32.0,6.770972697426857,62.4843749943265,
68,226.3618,171.39892681868642,81.0540295447436,163.5226786923747,27.0,0.8965,482.0,72.0,245.0,1586.0,31.0,287.0,199.0,556.0,39.0746448787126,115,7,51,54,165.0,-1.0,46.0,63.0,142.0,50.0,-23.0,4382.0,108.0,29.0,6.775482169752519,62.4843749943265,
69,199.40771,171.69381849546815,68.23407539421187,166.3116210371422,27.0,0.8815,482.0,72.0,245.0,1586.0,31.0,287.0,199.0,556.0,32.83705535832314,118,2,53,55,165.0,-1.0,46.0,63.0,142.0,50.0,-23.0,4382.0,108.0,29.0,6.7799916420782536,62.4843749943265,
70,176.13626,168.14527852172662,63.8406363198036,161.45874087292745,28.0,0.8638,477.0,71.0,242.0,1572.0,31.0,285.0,197.0,551.0,31.161144903008456,125,6,52,56,164.0,0.0,46.0,64.0,143.0,51.0,-21.0,4369.0,109.0,31.0,6.784501114403986,62.4843749943265,
71,38.348488,223.1442764914566,13.366474462309517,194.2516177816442,27.0,0.7939,490.0,73.0,252.0,1641.0,33.0,292.0,204.0,585.0,11.230121553511925,118,31,51,56,156.0,16.0,43.0,76.0,152.0,65.0,-4.0,4191.0,120.0,46.0,6.56758801371765,62.482291660993354,
72,67.32364,230.31268758828574,15.462362145912218,199.22780237183562,27.0,0.8153,490.0,73.0,252.0,1641.0,33.0,292.0,204.0,585.0,11.2389269827231,104,18,49,58,156.0,16.0,43.0,76.0,152.0,65.0,-4.0,4191.0,120.0,46.0,6.5720971712963525,62.482291660993354,
73,67.053116,141.09854940655725,11.731097720218226,166.434755620054,27.0,0.81505,490.0,74.0,253.0,1642.0,33.0,293.0,204.0,585.0,8.324136392326732,109,10,50,62,156.0,15.0,43.0,75.0,151.0,64.0,-5.0,4203.0,119.0,45.0,6.576606328874982,62.482291660993354,
74,55.316677,169.531994003184,9.486906989333892,177.2319560900346,27.0,0.78765,490.0,74.0,253.0,1642.0,33.0,293.0,204.0,585.0,3.983151098951632,113,14,50,63,156.0,15.0,43.0,75.0,151.0,64.0,-5.0,4203.0,119.0,45.0,6.581115486453683,62.482291660993354,
75,61.711094,254.79353040758258,14.351512011282159,200.74849643959485,27.0,0.7956,488.0,73.0,252.0,1636.0,33.0,292.0,203.0,583.0,10.946976884225817,114,15,49,56,156.0,15.0,43.0,76.0,151.0,64.0,-5.0,4204.0,119.0,45.0,6.585624644032385,62.482291660993354,
76,88.290886,264.3868993186983,24.363558235090533,190.4225147016253,27.0,0.8073,488.0,73.0,252.0,1636.0,33.0,292.0,203.0,583.0,17.067323080588636,119,10,51,57,156.0,15.0,43.0,76.0,151.0,64.0,-5.0,4204.0,119.0,45.0,6.5901338016110875,62.482291660993354,
77,111.70217,306.7916687320196,21.33008125289608,206.90950054062927,27.0,0.82485,498.0,74.0,255.0,1657.0,32.0,296.0,207.0,589.0,16.48164138050906,109,13,48,58,157.0,11.0,43.0,71.0,147.0,60.0,-10.0,4221.0,115.0,41.0,6.594642959189789,62.482291660993354,
78,187.12794,157.96588016025296,18.915539979232264,161.1636716670613,27.0,0.8046,502.0,75.0,258.0,1668.0,32.0,299.0,208.0,590.0,13.286024293177674,118,13,53,55,158.0,8.0,43.0,68.0,145.0,57.0,-13.0,4221.0,112.0,38.0,6.608170431925896,62.482291660993354,
79,183.32156,215.44607085271355,22.631488905260092,183.42347890234007,27.0,0.8104,498.0,74.0,255.0,1655.0,32.0,296.0,207.0,587.0,13.555051099796973,105,10,52,55,158.0,9.0,43.0,69.0,146.0,58.0,-12.0,4221.0,113.0,39.0,6.612679589504597,62.482291660993354,
80,120.97568,242.41614197879463,25.161066708530846,189.67537967216327,27.0,0.8205,458.0,70.0,239.0,1547.0,32.0,278.0,191.0,549.0,14.434856664673724,123,8,50,59,161.0,14.0,45.0,78.0,154.0,65.0,-7.0,4311.0,121.0,45.0,6.729917686550634,62.482291660993354,
81,143.70044,282.02494194657913,24.70519012033331,211.92805772549377,27.0,0.82,456.0,70.0,239.0,1541.0,32.0,278.0,190.0,546.0,17.258684488891888,127,9,50,59,161.0,15.0,45.0,77.0,154.0,65.0,-7.0,4318.0,121.0,45.0,6.734426844129262,62.482291660993354,
82,187.3269,254.65350852928376,17.576871803945288,215.44115227829232,27.0,0.846,456.0,70.0,239.0,1541.0,32.0,278.0,190.0,546.0,14.27049894896502,117,8,43,58,161.0,15.0,45.0,77.0,154.0,65.0,-7.0,4318.0,121.0,45.0,6.738936001707965,62.482291660993354,
83,243.05054,228.15468828190308,28.705805621746865,222.03882927230936,27.0,0.86175,450.0,69.0,236.0,1526.0,32.0,275.0,188.0,542.0,18.99154967111413,125,8,41,58,161.0,16.0,45.0,80.0,156.0,67.0,-5.0,4331.0,124.0,47.0,6.743445159286667,62.482291660993354,
84,63.298473,277.0491550310376,21.030535463786592,221.49147971142992,27.0,0.8178,490.0,73.0,252.0,1641.0,33.0,292.0,204.0,585.0,16.605791860911655,118,32,50,56,156.0,16.0,43.0,76.0,152.0,65.0,-4.0,4191.0,120.0,46.0,6.567129657337406,62.48020832766021,
85,94.10646,184.88589211924258,15.39510416438508,185.84845635570818,27.0,0.8201,490.0,73.0,252.0,1641.0,33.0,292.0,204.0,585.0,10.791047871704693,111,37,46,55,156.0,16.0,43.0,76.0,152.0,65.0,-4.0,4191.0,120.0,46.0,6.571638500218972,62.48020832766021,
86,93.97545,185.61595421648985,24.813264375059035,182.0537061862557,27.0,0.8145,490.0,74.0,253.0,1642.0,33.0,293.0,204.0,585.0,17.943528636219288,104,11,49,58,156.0,15.0,43.0,75.0,151.0,64.0,-5.0,4203.0,119.0,45.0,6.576147343100465,62.48020832766021,
87,105.29772,160.1593450927933,42.03859073526873,181.68814969489495,27.0,0.7994,490.0,74.0,253.0,1642.0,33.0,293.0,204.0,585.0,27.38284735010555,106,14,46,61,156.0,15.0,43.0,75.0,151.0,64.0,-5.0,4203.0,119.0,45.0,6.58065618598203,62.48020832766021,
88,109.45586,216.11721031599978,32.28335594051652,189.87130596121938,27.0,0.7996,488.0,73.0,252.0,1636.0,33.0,292.0,203.0,583.0,20.581252338391767,114,15,49,58,156.0,15.0,43.0,76.0,151.0,64.0,-5.0,4204.0,119.0,45.0,6.585165028863593,62.48020832766021,
89,135.98021,252.18064041884978,16.734199319779933,204.41571261800513,27.0,0.7965,488.0,73.0,252.0,1636.0,33.0,292.0,203.0,583.0,12.072852326213832,109,13,50,57,156.0,15.0,43.0,76.0,151.0,64.0,-5.0,4204.0,119.0,45.0,6.589673871745159,62.48020832766021,
90,151.3744,229.42390864663193,15.12714964823621,185.71392718972044,27.0,0.80015,498.0,74.0,255.0,1657.0,32.0,296.0,207.0,589.0,8.438015920400266,109,12,48,62,157.0,11.0,43.0,71.0,147.0,60.0,-10.0,4221.0,115.0,41.0,6.594182714626724,62.48020832766021,
