system:index,DTM_10m,aspect,dtm10_focal,hillshade,isothermality,ndvi,rain_coldestQuart,rain_driestMonth,rain_driestQuart,rain_mean_annual,rain_seasonailty,rain_warmestQuart,rain_wettestMonth,rain_wettestQuart,slope,soil_bd,soil_carbon,soil_ph,soil_sand,temp_annual_range,temp_coldestQuart,temp_diurnal_range,temp_driestQuart,temp_max_warmestMonth,temp_mean_annual,temp_min_coldestMonth,temp_seasonality,temp_warmestQuart,temp_wettestQuart,x,y,.geo
10,790.7217,210.78235288639308,11.614801844561436,189.06310628116353,24.0,0.6987,342.0,71.0,248.0,1506.0,27.0,349.0,175.0,501.0,8.335222154710799,134,1,54,58,226.0,-51.0,56.0,42.0,142.0,20.0,-84.0,5982.0,99.0,32.0,7.324292378479718,59.28854166127921,
11,792.93414,159.77122251156442,16.686421256466904,169.55935656948574,24.0,0.75,393.0,70.0,244.0,1481.0,27.0,342.0,173.0,495.0,13.566778357910547,137,0,52,59,226.0,-48.0,56.0,46.0,146.0,24.0,-80.0,5991.0,102.0,35.0,7.328371627924539,59.28854166127921,
12,735.66034,112.8945321887209,21.2680844288922,132.10397342331336,24.0,0.7682,393.0,70.0,244.0,1481.0,27.0,342.0,173.0,495.0,23.612832009419105,135,0,52,60,226.0,-48.0,56.0,46.0,146.0,24.0,-80.0,5991.0,102.0,35.0,7.332450877369294,59.28854166127921,
13,708.4753,149.3730477438881,9.636481945812518,176.0838310201927,25.0,0.7617,388.0,69.0,241.0,1466.0,28.0,339.0,172.0,492.0,6.7569326187676655,147,0,52,59,227.0,-46.0,57.0,48.0,148.0,26.0,-79.0,5980.0,104.0,37.0,7.3365301268141145,59.28854166127921,
14,689.00244,140.83299887921993,17.71081052772705,151.5637820667132,25.0,0.7581,388.0,69.0,241.0,1466.0,28.0,339.0,172.0,492.0,15.313581526150257,146,1,53,62,227.0,-46.0,57.0,48.0,148.0,26.0,-79.0,5980.0,104.0,37.0,7.340609376258937,59.28854166127921,
15,634.4145,165.1101833447501,19.14274095518852,160.41652494107902,25.0,0.7737,377.0,66.0,234.0,1434.0,28.0,332.0,170.0,486.0,15.71724837751365,146,3,53,64,227.0,-42.0,57.0,53.0,153.0,31.0,-74.0,6003.0,109.0,42.0,7.344688625703759,59.28854166127921,
16,633.6737,174.7771030244017,27.193081423180608,181.836796437525,25.0,0.7717,377.0,66.0,234.0,1434.0,28.0,332.0,170.0,486.0,17.466220373673252,151,3,52,65,227.0,-42.0,57.0,53.0,153.0,31.0,-74.0,6003.0,109.0,42.0,7.34876787514858,59.28854166127921,
17,641.2518,159.02369884180908,18.909658605661573,172.3445073112805,25.0,0.7721,374.0,66.0,234.0,1428.0,28.0,331.0,169.0,484.0,15.882740270413024,152,2,53,63,228.0,-42.0,57.0,53.0,153.0,30.0,-75.0,6022.0,109.0,41.0,7.3528471245934,59.28854166127921,
18,623.189,122.62093144486278,7.783890574679083,171.956164129512,25.0,0.7665,374.0,66.0,234.0,1428.0,28.0,331.0,169.0,484.0,7.383513935400736,151,2,53,62,228.0,-42.0,57.0,53.0,153.0,30.0,-75.0,6022.0,109.0,41.0,7.3569263740382205,59.28854166127921,
19,616.7573,157.12996575157746,15.241892884638183,172.27727537032843,25.0,0.73475,373.0,66.0,233.0,1423.0,28.0,330.0,169.0,482.0,13.051631719513034,149,0,52,62,228.0,-42.0,57.0,53.0,153.0,30.0,-75.0,6018.0,109.0,41.0,7.361005623483042,59.28854166127921,
20,721.7876,182.89938893584986,11.810426419503115,177.75709005050612,25.0,0.73035,285.0,57.0,204.0,1192.0,26.0,308.0,137.0,394.0,7.551347308189216,125,2,53,56,237.0,-53.0,60.0,-34.0,150.0,22.0,-87.0,6185.0,103.0,33.0,7.756692819629973,59.28854166127921,
21,712.5115,132.71664689702396,11.149671452484379,171.2384896411637,25.0,0.7353,280.0,56.0,200.0,1176.0,26.0,305.0,135.0,390.0,8.039610071557346,130,2,53,55,237.0,-51.0,60.0,-32.0,152.0,24.0,-85.0,6236.0,106.0,36.0,7.760772069074728,59.28854166127921,
22,554.2884,131.60673763669533,47.69035056813521,179.76282848134855,26.0,0.6661,199.0,46.0,154.0,941.0,27.0,274.0,112.0,315.0,30.965659634729406,126,5,53,59,250.0,-52.0,65.0,-28.0,163.0,28.0,-87.0,6473.0,112.0,79.0,8.588859706371915,59.28854166127921,
23,629.7899,222.9996797617749,51.209770251765505,233.36281748242612,25.0,0.70045,196.0,46.0,152.0,932.0,27.0,271.0,111.0,314.0,33.378300777899675,116,5,53,60,251.0,-51.0,65.0,-27.0,165.0,29.0,-86.0,6508.0,114.0,81.0,8.6051767041512,59.28854166127921,
24,782.5325,165.19867529389134,14.24608605847679,187.72098339599424,25.0,0.6812,210.0,49.0,163.0,975.0,25.0,283.0,115.0,322.0,15.08156872666376,126,4,53,56,249.0,-58.0,64.0,-35.0,156.0,20.0,-93.0,6428.0,105.0,72.0,8.613335203040776,59.28854166127921,
25,775.44183,154.91845414129588,17.06421055810614,175.63763098270695,25.0,0.70525,210.0,49.0,164.0,976.0,25.0,283.0,115.0,322.0,16.594635911209817,131,4,54,58,249.0,-59.0,64.0,-36.0,155.0,20.0,-94.0,6449.0,104.0,72.0,8.617414452485598,59.28854166127921,
26,752.0731,100.93562859168779,9.80425192683412,170.6464032098754,25.0,0.6833,210.0,49.0,163.0,975.0,25.0,283.0,115.0,322.0,10.958571562537378,122,5,54,57,249.0,-58.0,64.0,-35.0,156.0,20.0,-93.0,6428.0,105.0,72.0,8.625572951375238,59.28854166127921,
27,702.78906,95.08844903241688,16.25060997394567,161.3523948942502,26.0,0.6888,205.0,48.0,160.0,960.0,26.0,279.0,113.0,318.0,11.56375015614093,131,5,54,57,250.0,-57.0,65.0,-33.0,158.0,23.0,-92.0,6475.0,108.0,75.0,8.637810699709703,59.28854166127921,
28,408.1796,55.527116160903795,31.0379237273848,141.9296571839478,25.0,0.8311,178.0,43.0,141.0,871.0,28.0,254.0,104.0,296.0,19.0548165606175,150,18,61,55,257.0,-43.0,65.0,-16.0,179.0,40.0,-78.0,6674.0,127.0,92.0,8.837693922505546,59.28854166127921,
29,345.0764,57.227108048969896,32.853687474612904,122.35198733875211,25.0,0.846,169.0,41.0,134.0,837.0,29.0,242.0,100.0,288.0,23.977208037953513,147,30,61,54,257.0,-35.0,65.0,-8.0,187.0,48.0,-70.0,6731.0,136.0,101.0,8.841773171950367,59.28854166127921,
30,306.1802,164.03300291082476,49.80595234098745,181.9505095451688,25.0,0.84565,169.0,41.0,134.0,837.0,29.0,242.0,100.0,288.0,30.998898508717566,151,33,57,55,257.0,-35.0,65.0,-8.0,187.0,48.0,-70.0,6731.0,136.0,101.0,8.84585242139519,59.28854166127921,
31,288.2983,39.64963641503468,47.77308908278834,149.48899978994777,25.0,0.827,169.0,41.0,134.0,837.0,29.0,242.0,100.0,288.0,25.70097614424836,140,32,59,54,257.0,-35.0,65.0,-8.0,187.0,48.0,-70.0,6731.0,136.0,101.0,8.849931670840009,59.28854166127921,
32,237.35641,78.11695004272615,42.0985169515775,155.77219678973233,25.0,0.82225,165.0,39.0,129.0,817.0,29.0,236.0,98.0,284.0,24.365777345238364,141,31,59,55,258.0,-31.0,66.0,-2.0,193.0,54.0,-65.0,6780.0,142.0,107.0,8.85401092028483,59.28854166127921,
33,203.4191,170.8484107435869,31.5247075411547,184.59600388508682,25.0,0.8113,165.0,39.0,129.0,817.0,29.0,236.0,98.0,284.0,29.791186548122788,138,19,59,56,258.0,-31.0,66.0,-2.0,193.0,54.0,-65.0,6780.0,142.0,107.0,8.858090169729586,59.28854166127921,
34,268.43323,307.9335397335156,26.969075633427384,223.71517645214502,25.0,0.7952,168.0,40.0,132.0,833.0,29.0,242.0,100.0,288.0,21.078231197114828,142,15,59,56,257.0,-35.0,66.0,-7.0,188.0,49.0,-69.0,6746.0,137.0,102.0,8.862169419174409,59.28854166127921,
35,313.33545,209.13570737935308,34.232856293668725,192.43751915367127,25.0,0.7859,168.0,40.0,132.0,833.0,29.0,242.0,100.0,288.0,22.88340123238571,133,10,60,56,257.0,-35.0,66.0,-7.0,188.0,49.0,-69.0,6746.0,137.0,102.0,8.866248668619228,59.28854166127921,
36,298.12234,79.26976799452494,31.862407436450216,162.96916022956793,25.0,0.7811,169.0,41.0,134.0,838.0,29.0,244.0,100.0,288.0,20.434136450505775,125,17,57,54,257.0,-36.0,65.0,-8.0,186.0,48.0,-71.0,6735.0,136.0,100.0,8.87032791806405,59.28854166127921,
37,281.6331,151.80801043167276,16.508884407266184,179.9647026494015,25.0,0.7788,172.0,41.0,136.0,847.0,28.0,247.0,101.0,289.0,8.571290562917195,128,14,58,60,258.0,-38.0,66.0,-11.0,185.0,45.0,-73.0,6727.0,133.0,97.0,8.878486416953692,59.28854166127921,
38,280.63785,196.98256197379112,12.834711944916254,179.71160667886423,25.0,0.7781,172.0,41.0,136.0,847.0,28.0,247.0,101.0,289.0,6.020338592364328,138,10,60,57,258.0,-38.0,66.0,-11.0,185.0,45.0,-73.0,6727.0,133.0,97.0,8.882565666398513,59.28854166127921,
39,287.52615,230.52000342348967,12.71924878351809,189.70905530871133,25.0,0.768,171.0,41.0,136.0,846.0,28.0,247.0,101.0,289.0,7.585652425028752,146,13,60,59,258.0,-38.0,65.0,-11.0,185.0,45.0,-73.0,6721.0,133.0,97.0,8.886644915843336,59.28854166127921,
40,302.023,224.74890030520953,13.487424082091128,200.6010567664658,25.0,0.7414,171.0,41.0,136.0,846.0,28.0,247.0,101.0,289.0,10.314953812213526,144,13,59,56,258.0,-38.0,65.0,-11.0,185.0,45.0,-73.0,6721.0,133.0,97.0,8.890724165288155,59.28854166127921,
41,987.5502,299.2436044857629,15.374363792833922,212.9015875647023,25.0,0.6789,371.0,77.0,265.0,1602.0,27.0,368.0,183.0,529.0,12.922447438528456,124,1,52,55,224.0,-59.0,56.0,33.0,133.0,12.0,-91.0,5924.0,90.0,-12.0,7.262659086555485,59.28645832794606,
42,933.9557,180.87832483175154,24.700894764823662,185.14456088052668,24.0,0.72525,361.0,75.0,259.0,1571.0,27.0,362.0,181.0,520.0,15.90059191591087,107,5,52,55,225.0,-55.0,56.0,36.0,137.0,16.0,-88.0,5926.0,94.0,-9.0,7.2789750856259765,59.28645832794606,
43,920.6891,162.94699145766137,22.836393438292802,171.3775875038808,24.0,0.7305,361.0,75.0,259.0,1571.0,27.0,362.0,181.0,520.0,15.726458018223266,124,3,54,56,225.0,-55.0,56.0,36.0,137.0,16.0,-88.0,5926.0,94.0,-9.0,7.283054085393599,59.28645832794606,
44,902.3606,37.679716200721785,24.9704991193992,149.48553249905203,24.0,0.741,365.0,76.0,263.0,1582.0,26.0,365.0,181.0,521.0,16.20242581835312,125,2,53,56,225.0,-59.0,56.0,33.0,134.0,13.0,-91.0,5936.0,90.0,-12.0,7.287133085161221,59.28645832794606,
45,868.7658,74.2023864324867,26.151779522585255,161.95703086733445,24.0,0.7502,365.0,76.0,263.0,1582.0,26.0,365.0,181.0,521.0,16.566451629005645,127,1,52,58,225.0,-59.0,56.0,33.0,134.0,13.0,-91.0,5936.0,90.0,-12.0,7.291212084928844,59.28645832794606,
46,834.1783,191.7386510827976,18.007414567357795,169.59706380938442,24.0,0.74935,351.0,73.0,252.0,1534.0,27.0,353.0,178.0,509.0,13.92365231795127,131,1,52,61,225.0,-52.0,56.0,41.0,141.0,19.0,-84.0,5953.0,97.0,31.0,7.2952910846964665,59.28645832794606,
47,827.93915,80.61953707656917,23.32522223886373,150.35841278902612,24.0,0.7524,351.0,73.0,252.0,1534.0,27.0,353.0,178.0,509.0,17.608495430877582,132,1,51,59,225.0,-52.0,56.0,41.0,141.0,19.0,-84.0,5953.0,97.0,31.0,7.299370084464025,59.28645832794606,
48,752.8679,122.53165360190437,19.67425324474745,135.66438790777565,25.0,0.7468,342.0,71.0,248.0,1509.0,28.0,348.0,176.0,504.0,18.027514972088646,127,0,52,59,226.0,-48.0,57.0,45.0,145.0,23.0,-81.0,5967.0,101.0,34.0,7.303449084231647,59.28645832794606,
49,745.22375,236.5398370341819,13.891979882823797,209.99117915422732,25.0,0.7391,342.0,71.0,248.0,1509.0,28.0,348.0,176.0,504.0,12.519041734870884,137,0,50,58,226.0,-48.0,57.0,45.0,145.0,23.0,-81.0,5967.0,101.0,34.0,7.307528083999269,59.28645832794606,
50,802.2425,240.8935350627152,18.74078764938428,224.99306059103486,24.0,0.747,348.0,72.0,251.0,1523.0,27.0,352.0,176.0,505.0,17.1671439635634,140,0,53,59,226.0,-52.0,56.0,41.0,141.0,19.0,-85.0,5962.0,97.0,31.0,7.311607083766892,59.28645832794606,
51,827.46783,154.3891956346166,21.986278196077503,164.85511958709282,24.0,0.746,348.0,72.0,251.0,1523.0,27.0,352.0,176.0,505.0,19.07699013676325,130,0,55,60,226.0,-52.0,56.0,41.0,141.0,19.0,-85.0,5962.0,97.0,31.0,7.315686083534514,59.28645832794606,
52,788.72345,218.8835396156151,13.394377786554346,169.27758916120595,24.0,0.73495,342.0,71.0,248.0,1506.0,27.0,349.0,175.0,501.0,13.65070627885469,141,0,54,58,226.0,-51.0,56.0,42.0,142.0,20.0,-84.0,5982.0,99.0,32.0,7.319765083302137,59.28645832794606,
53,789.31006,208.69534755574963,16.739086670431302,183.06046377513508,24.0,0.72245,342.0,71.0,248.0,1506.0,27.0,349.0,175.0,501.0,7.13806912235482,132,2,52,59,226.0,-51.0,56.0,42.0,142.0,20.0,-84.0,5982.0,99.0,32.0,7.323844083069761,59.28645832794606,
54,789.1021,173.3576803263357,22.12475433369742,164.44012900250905,24.0,0.7038,393.0,70.0,244.0,1481.0,27.0,342.0,173.0,495.0,15.353342968524307,144,0,52,59,226.0,-48.0,56.0,46.0,146.0,24.0,-80.0,5991.0,102.0,35.0,7.327923082837383,59.28645832794606,
55,743.2146,184.54128863602222,19.296864823497277,160.53487905765041,24.0,0.68455,393.0,70.0,244.0,1481.0,27.0,342.0,173.0,495.0,15.55298312839104,142,0,52,60,226.0,-48.0,56.0,46.0,146.0,24.0,-80.0,5991.0,102.0,35.0,7.33200208260494,59.28645832794606,
56,721.9292,97.08849047029638,20.11639833284835,143.18424244156213,25.0,0.7078,388.0,69.0,241.0,1466.0,28.0,339.0,172.0,492.0,15.596774331006342,137,0,53,61,227.0,-46.0,57.0,48.0,148.0,26.0,-79.0,5980.0,104.0,37.0,7.336081082372562,59.28645832794606,
57,663.5634,128.85214385132656,23.968987263401072,137.67736905008218,25.0,0.7761,388.0,69.0,241.0,1466.0,28.0,339.0,172.0,492.0,23.065646722262443,139,0,51,63,227.0,-46.0,57.0,48.0,148.0,26.0,-79.0,5980.0,104.0,37.0,7.3401600821401844,59.28645832794606,
58,603.09937,119.97697591835977,17.397574430233885,151.59741172667017,25.0,0.7798,377.0,66.0,234.0,1434.0,28.0,332.0,170.0,486.0,13.303388739985259,147,0,55,63,227.0,-42.0,57.0,53.0,153.0,31.0,-74.0,6003.0,109.0,42.0,7.344239081907808,59.28645832794606,
59,638.55255,145.32614525511667,13.173251203104634,163.9859777193059,25.0,0.7795,374.0,66.0,234.0,1428.0,28.0,331.0,169.0,484.0,12.426015456735774,151,0,52,62,228.0,-42.0,57.0,53.0,153.0,30.0,-75.0,6022.0,109.0,41.0,7.356476081210676,59.28645832794606,
60,585.8844,119.5438980872224,23.774861287383814,131.0523590443257,25.0,0.7922,373.0,66.0,233.0,1423.0,28.0,330.0,169.0,482.0,21.60939503936,139,1,51,65,228.0,-42.0,57.0,53.0,153.0,30.0,-75.0,6018.0,109.0,41.0,7.360555080978298,59.28645832794606,
61,524.11487,117.60482190198339,24.16895692152632,135.71930607610443,25.0,0.8221,373.0,66.0,233.0,1423.0,28.0,330.0,169.0,482.0,18.74973491207016,139,0,52,63,228.0,-42.0,57.0,53.0,153.0,30.0,-75.0,6018.0,109.0,41.0,7.36463408074592,59.28645832794606,
62,850.76746,98.89329868120493,22.14101353638052,113.85307609060968,25.0,0.7623,318.0,63.0,225.0,1288.0,24.0,329.0,144.0,416.0,22.539958947744452,126,3,52,57,234.0,-62.0,59.0,-9.0,138.0,11.0,-96.0,6086.0,91.0,22.0,7.731744059831236,59.28645832794606,
63,787.0599,92.90997689839007,7.762662739469847,164.94891008291802,25.0,0.7332,295.0,58.0,209.0,1218.0,26.0,314.0,139.0,400.0,6.428137557463553,125,3,52,56,235.0,-55.0,59.0,0.0,146.0,19.0,-89.0,6172.0,100.0,31.0,7.73582305959886,59.28645832794606,
64,751.5409,158.83003736503477,7.814847455228031,176.8699201403096,25.0,0.714,291.0,58.0,207.0,1206.0,26.0,311.0,138.0,397.0,5.994094077172094,126,1,54,55,235.0,-54.0,59.0,1.0,147.0,20.0,-88.0,6174.0,102.0,32.0,7.748060058901728,59.28645832794606,
65,756.71405,280.0276831376116,13.984830754540038,187.93426949143176,25.0,0.722,285.0,57.0,204.0,1192.0,26.0,308.0,137.0,394.0,9.366002520425022,132,1,51,57,237.0,-53.0,60.0,-34.0,150.0,22.0,-87.0,6185.0,103.0,33.0,7.75213905866935,59.28645832794606,
66,763.52704,158.4607589166242,16.647709398117208,178.11269109882545,25.0,0.7553,285.0,57.0,204.0,1192.0,26.0,308.0,137.0,394.0,11.45117820832481,133,1,53,54,237.0,-53.0,60.0,-34.0,150.0,22.0,-87.0,6185.0,103.0,33.0,7.756218058436972,59.28645832794606,
67,743.3542,71.14279739490253,16.308986224519636,148.59890467620878,25.0,0.7599,280.0,56.0,200.0,1176.0,26.0,305.0,135.0,390.0,13.933177634656136,126,2,57,54,237.0,-51.0,60.0,-32.0,152.0,24.0,-85.0,6236.0,106.0,36.0,7.760297058204529,59.28645832794606,
68,690.52905,65.62719963707664,11.786156679414882,154.82465929009572,25.0,0.6659,280.0,56.0,200.0,1176.0,26.0,305.0,135.0,390.0,8.516957309980064,131,1,58,58,237.0,-51.0,60.0,-32.0,152.0,24.0,-85.0,6236.0,106.0,36.0,7.764376057972153,59.28645832794606,
69,653.6296,61.5229899579507,56.935116510491525,124.26302226657637,26.0,0.7213,199.0,46.0,154.0,941.0,27.0,274.0,112.0,315.0,35.56512995271094,124,3,54,58,250.0,-52.0,65.0,-28.0,163.0,28.0,-87.0,6473.0,112.0,79.0,8.588334011030417,59.28645832794606,
70,548.3771,68.02624749093394,43.53029868918459,136.4764502849426,25.0,0.7547,206.0,48.0,160.0,964.0,26.0,280.0,114.0,321.0,27.28625641148445,128,6,50,61,249.0,-56.0,64.0,-33.0,158.0,22.0,-91.0,6424.0,107.0,74.0,8.59241301079804,59.28645832794606,
71,502.01413,89.86085955773416,31.15048619206545,158.78623133227146,25.0,0.76785,206.0,48.0,160.0,964.0,26.0,280.0,114.0,321.0,16.74324239014922,128,6,50,62,249.0,-56.0,64.0,-33.0,158.0,22.0,-91.0,6424.0,107.0,74.0,8.596492010565662,59.28645832794606,
72,494.4058,184.41447147685878,20.2111057440201,189.2823359673222,25.0,0.778,196.0,46.0,152.0,932.0,27.0,271.0,111.0,314.0,11.441370091436832,127,5,53,61,251.0,-51.0,65.0,-27.0,165.0,29.0,-86.0,6508.0,114.0,81.0,8.600571010333283,59.28645832794606,
73,530.6109,221.913427897839,34.08143031380258,226.3898486432913,25.0,0.7362,196.0,46.0,152.0,932.0,27.0,271.0,111.0,314.0,22.632548158000965,127,4,54,62,251.0,-51.0,65.0,-27.0,165.0,29.0,-86.0,6508.0,114.0,81.0,8.604650010100908,59.28645832794606,
74,671.66223,230.3002082313438,59.89184845463466,244.1248559580901,25.0,0.6646,210.0,49.0,163.0,975.0,25.0,283.0,115.0,322.0,39.622388396638414,125,3,56,60,249.0,-58.0,64.0,-35.0,156.0,20.0,-93.0,6428.0,105.0,72.0,8.608729009868464,59.28645832794606,
75,709.90497,144.89795452708725,13.703905470258562,174.6011952252423,25.0,0.7215,210.0,49.0,163.0,975.0,25.0,283.0,115.0,322.0,10.50875726672225,135,4,51,57,249.0,-58.0,64.0,-35.0,156.0,20.0,-93.0,6428.0,105.0,72.0,8.6332030084742,59.28645832794606,
76,675.50525,185.0791972541452,12.069573827885442,185.26733405423693,26.0,0.7066,205.0,48.0,160.0,960.0,26.0,279.0,113.0,318.0,9.825707328014778,127,8,55,55,250.0,-57.0,65.0,-33.0,158.0,23.0,-92.0,6475.0,108.0,75.0,8.641361008009445,59.28645832794606,
77,486.5365,38.983086157736416,40.53395587594136,140.60553758817917,25.0,0.8319,178.0,43.0,141.0,871.0,28.0,254.0,104.0,296.0,26.724424889758858,140,18,59,55,257.0,-43.0,65.0,-16.0,179.0,40.0,-78.0,6674.0,127.0,92.0,8.837152996854938,59.28645832794606,
78,422.98422,45.00590276732886,41.04889897422197,119.7530934574688,25.0,0.846,178.0,43.0,141.0,871.0,28.0,254.0,104.0,296.0,29.30269338338116,150,18,60,55,257.0,-43.0,65.0,-16.0,179.0,40.0,-78.0,6674.0,127.0,92.0,8.841231996622561,59.28645832794606,
79,380.75354,159.52301536004924,28.982092979256816,187.94594654969063,25.0,0.8535,169.0,41.0,134.0,837.0,29.0,242.0,100.0,288.0,24.12340275489046,151,17,61,54,257.0,-35.0,65.0,-8.0,187.0,48.0,-70.0,6731.0,136.0,101.0,8.845310996390186,59.28645832794606,
80,372.44165,44.03701144212791,33.77284828845754,159.26035634690834,25.0,0.8357,169.0,41.0,134.0,837.0,29.0,242.0,100.0,288.0,18.106217068266737,137,30,60,56,257.0,-35.0,65.0,-8.0,187.0,48.0,-70.0,6731.0,136.0,101.0,8.849389996157807,59.28645832794606,
81,339.68268,94.33329099491995,43.68241418222978,160.6669527223227,25.0,0.80645,165.0,39.0,129.0,817.0,29.0,236.0,98.0,284.0,23.948851838922366,133,30,60,55,258.0,-31.0,66.0,-2.0,193.0,54.0,-65.0,6780.0,142.0,107.0,8.85346899592543,59.28645832794606,
82,287.49786,52.72997895644653,52.776308957950526,129.27075434376707,25.0,0.81125,165.0,39.0,129.0,817.0,29.0,236.0,98.0,284.0,33.00876235661619,133,20,58,56,258.0,-31.0,66.0,-2.0,193.0,54.0,-65.0,6780.0,142.0,107.0,8.857547995692986,59.28645832794606,
83,260.24814,222.02655794318062,31.422675741430467,221.76860128583363,25.0,0.81545,168.0,40.0,132.0,833.0,29.0,242.0,100.0,288.0,29.962053284999477,147,15,61,56,257.0,-35.0,66.0,-7.0,188.0,49.0,-69.0,6746.0,137.0,102.0,8.86162699546061,59.28645832794606,
84,352.8321,254.72038894410912,20.584893432348952,233.807389664317,25.0,0.80515,168.0,40.0,132.0,833.0,29.0,242.0,100.0,288.0,20.364444605900776,146,11,60,54,257.0,-35.0,66.0,-7.0,188.0,49.0,-69.0,6746.0,137.0,102.0,8.86570599522823,59.28645832794606,
85,392.82526,116.211307430032,31.030463389935353,177.32799292145762,25.0,0.7834,169.0,41.0,134.0,838.0,29.0,244.0,100.0,288.0,18.502963224786516,142,12,60,55,257.0,-36.0,65.0,-8.0,186.0,48.0,-71.0,6735.0,136.0,100.0,8.869784994995852,59.28645832794606,
86,374.59177,63.488803892304645,44.980184751663394,161.31720952026362,25.0,0.7967,169.0,41.0,134.0,838.0,29.0,244.0,100.0,288.0,25.262538333290266,138,31,57,55,257.0,-36.0,65.0,-8.0,186.0,48.0,-71.0,6735.0,136.0,100.0,8.873863994763479,59.28645832794606,
87,339.28653,57.57144909533996,38.79254469330824,154.8232816965212,25.0,0.7998,172.0,41.0,136.0,847.0,28.0,247.0,101.0,289.0,24.05744900330887,133,12,57,55,258.0,-38.0,66.0,-11.0,185.0,45.0,-73.0,6727.0,133.0,97.0,8.8779429945311,59.28645832794606,
88,313.2754,83.28109530532082,28.97526486213954,170.50370056838986,25.0,0.81995,172.0,41.0,136.0,847.0,28.0,247.0,101.0,289.0,16.59706693382071,128,12,57,56,258.0,-38.0,66.0,-11.0,185.0,45.0,-73.0,6727.0,133.0,97.0,8.882021994298722,59.28645832794606,
89,308.16458,230.33762201470176,28.86746458266359,185.6560054289086,25.0,0.80655,171.0,41.0,136.0,846.0,28.0,247.0,101.0,289.0,16.129488442679442,136,14,60,55,258.0,-38.0,65.0,-11.0,185.0,45.0,-73.0,6721.0,133.0,97.0,8.886100994066345,59.28645832794606,
