system:index,DTM_10m,aspect,dtm10_focal,hillshade,isothermality,ndvi,rain_coldestQuart,rain_driestMonth,rain_driestQuart,rain_mean_annual,rain_seasonailty,rain_warmestQuart,rain_wettestMonth,rain_wettestQuart,slope,soil_bd,soil_carbon,soil_ph,soil_sand,temp_annual_range,temp_coldestQuart,temp_diurnal_range,temp_driestQuart,temp_max_warmestMonth,temp_mean_annual,temp_min_coldestMonth,temp_seasonality,temp_warmestQuart,temp_wettestQuart,x,y,.geo
30,161.48105,259.18822198058,24.609076527692586,236.55905274244145,23.0,0.85265,150.0,39.0,135.0,762.0,26.0,218.0,89.0,256.0,21.85339864464408,157,6,51,59,247.0,-22.0,57.0,3.0,194.0,61.0,-53.0,6769.0,150.0,114.0,9.98051645646218,59.24895832794942,
31,362.65915,171.6804016325677,7.389084923116833,171.3968463341963,22.0,0.7944,162.0,42.0,144.0,808.0,24.0,233.0,92.0,266.0,9.061104336360895,151,8,53,61,248.0,-33.0,57.0,-8.0,183.0,50.0,-65.0,6753.0,138.0,103.0,10.000889015058148,59.24895832794942,
32,356.58334,173.4451655826574,7.2876360558217055,191.2883098009711,22.0,0.75725,162.0,42.0,144.0,808.0,24.0,233.0,92.0,266.0,7.862765732712667,148,10,54,60,248.0,-33.0,57.0,-8.0,183.0,50.0,-65.0,6753.0,138.0,103.0,10.00496352677734,59.24895832794942,
33,229.32004,252.78124031005092,14.986984119076176,224.68852625398605,23.0,0.8426,155.0,40.0,138.0,780.0,25.0,224.0,90.0,260.0,16.57444639876599,151,5,50,63,247.0,-27.0,57.0,-1.0,189.0,56.0,-58.0,6751.0,145.0,108.0,9.983980805179145,59.24687499461628,
34,357.2591,179.36882472413458,9.42446822756178,175.1378648002352,22.0,0.77375,162.0,42.0,144.0,808.0,24.0,233.0,92.0,266.0,10.596863281222928,152,7,56,61,248.0,-33.0,57.0,-8.0,183.0,50.0,-65.0,6753.0,138.0,103.0,10.000277856074689,59.24687499461628,
35,351.25873,162.5003090247057,7.312105478796179,176.8398810370708,22.0,0.7722,162.0,42.0,144.0,808.0,24.0,233.0,92.0,266.0,7.284972655574616,150,9,55,60,248.0,-33.0,57.0,-8.0,183.0,50.0,-65.0,6753.0,138.0,103.0,10.004352118798574,59.24687499461628,
36,355.53516,153.10757861933274,12.386589452483323,166.08356103855877,22.0,0.74805,161.0,42.0,144.0,804.0,24.0,233.0,92.0,265.0,12.175096508832201,150,8,55,60,248.0,-31.0,57.0,-7.0,185.0,51.0,-63.0,6740.0,140.0,103.0,10.008426381522458,59.24687499461628,
37,224.60283,276.4122726445731,17.005099917080425,224.9791687277943,23.0,0.84135,155.0,40.0,138.0,780.0,25.0,224.0,90.0,260.0,16.91691191427229,147,4,50,58,247.0,-27.0,57.0,-1.0,189.0,56.0,-58.0,6751.0,145.0,108.0,9.983370729945502,59.244791661283124,
38,218.66695,152.57400299897267,20.3493886291383,149.29586807362332,23.0,0.85385,155.0,40.0,138.0,780.0,25.0,224.0,90.0,260.0,19.31712876205031,155,5,52,58,247.0,-27.0,57.0,-1.0,189.0,56.0,-58.0,6751.0,145.0,108.0,9.987444743709897,59.244791661283124,
39,259.3531,273.02977708037673,21.975336401859316,243.9033698307152,23.0,0.85535,155.0,40.0,138.0,780.0,25.0,224.0,90.0,260.0,25.36942674802457,149,6,51,62,247.0,-27.0,57.0,-1.0,189.0,56.0,-58.0,6751.0,145.0,108.0,9.991518757474292,59.244791661283124,
40,328.07983,225.58204428215714,14.54946386887062,216.5636436065676,22.0,0.8133,161.0,42.0,143.0,803.0,25.0,233.0,92.0,265.0,17.63438249438202,153,7,52,59,248.0,-31.0,57.0,-6.0,185.0,52.0,-63.0,6753.0,141.0,104.0,9.995592771238686,59.244791661283124,
41,350.93405,200.5015616016818,9.157776484800944,177.06882753458615,22.0,0.75535,161.0,42.0,143.0,803.0,25.0,233.0,92.0,265.0,12.417078985633214,154,8,54,61,248.0,-31.0,57.0,-6.0,185.0,52.0,-63.0,6753.0,141.0,104.0,9.999666785003079,59.244791661283124,
42,340.67456,108.34825211968526,7.954442640985943,158.86673086439956,22.0,0.7517,162.0,42.0,144.0,808.0,24.0,233.0,92.0,266.0,8.493339682822427,153,8,55,62,248.0,-33.0,57.0,-8.0,183.0,50.0,-65.0,6753.0,138.0,103.0,10.003740798767472,59.244791661283124,
43,331.0977,177.61547850484558,14.758667447640091,185.08175716403122,22.0,0.75395,162.0,42.0,144.0,808.0,24.0,233.0,92.0,266.0,17.03770924126097,152,8,55,61,248.0,-33.0,57.0,-8.0,183.0,50.0,-65.0,6753.0,138.0,103.0,10.007814812531867,59.244791661283124,
44,187.58392,214.39324463729807,27.02567253475617,214.61722761513929,23.0,0.84255,150.0,39.0,135.0,762.0,26.0,218.0,89.0,256.0,23.311847630436507,150,4,49,54,247.0,-22.0,57.0,3.0,194.0,61.0,-53.0,6769.0,150.0,114.0,9.982760742462743,59.242708327949984,
45,191.22964,203.1347610469404,25.91910130388733,185.60360022177605,23.0,0.85365,155.0,40.0,138.0,780.0,25.0,224.0,90.0,260.0,26.956335860078173,159,6,51,57,247.0,-27.0,57.0,-1.0,189.0,56.0,-58.0,6751.0,145.0,108.0,9.986834507303454,59.242708327949984,
46,253.06067,240.1252076112594,18.278282724610555,221.62123630366014,23.0,0.84435,155.0,40.0,138.0,780.0,25.0,224.0,90.0,260.0,19.254762202151518,149,5,50,60,247.0,-27.0,57.0,-1.0,189.0,56.0,-58.0,6751.0,145.0,108.0,9.990908272144168,59.242708327949984,
47,308.23672,223.26275354909316,16.44545239520159,206.87658855736814,22.0,0.793,161.0,42.0,143.0,803.0,25.0,233.0,92.0,265.0,15.23798279361137,153,6,52,61,248.0,-31.0,57.0,-6.0,185.0,52.0,-63.0,6753.0,141.0,104.0,9.99498203698488,59.242708327949984,
48,334.21878,211.8948617872821,9.559840406856715,187.19434675823825,22.0,0.7375,161.0,42.0,143.0,803.0,25.0,233.0,92.0,265.0,10.903840143114,154,7,55,65,248.0,-31.0,57.0,-6.0,185.0,52.0,-63.0,6753.0,141.0,104.0,9.999055801825591,59.242708327949984,
49,340.06384,122.45073636141463,7.481604666885748,163.6257285867709,22.0,0.75255,162.0,42.0,144.0,808.0,24.0,233.0,92.0,266.0,7.292460278722979,153,7,55,62,248.0,-33.0,57.0,-8.0,183.0,50.0,-65.0,6753.0,138.0,103.0,10.003129566666303,59.242708327949984,
50,14.606444,31.713909151707664,1.8167786275053548,177.1823928289762,21.0,0.60885,142.0,36.0,132.0,724.0,26.0,202.0,87.0,244.0,0.9467187971039687,153,4,60,52,242.0,-11.0,51.0,13.0,201.0,72.0,-41.0,6763.0,161.0,125.0,10.32088322424125,59.242708327949984,
51,260.84912,182.27929493769292,28.037271337246356,180.58556248222496,24.0,0.81185,162.0,41.0,134.0,808.0,27.0,234.0,95.0,274.0,20.868656149601094,146,2,54,60,257.0,-32.0,63.0,-4.0,191.0,53.0,-66.0,6772.0,141.0,105.0,9.289653130733004,59.24062499461683,
52,213.51219,164.01382533698384,21.115523521150738,163.43903206246935,24.0,0.8139,162.0,40.0,133.0,807.0,27.0,234.0,95.0,274.0,20.978473653757895,144,3,54,61,257.0,-31.0,63.0,-3.0,192.0,53.0,-65.0,6788.0,142.0,106.0,9.293726646685837,59.24062499461683,
53,245.42586,220.59813614255077,18.2086248438997,204.43042696021573,24.0,0.8207,162.0,40.0,133.0,807.0,27.0,234.0,95.0,274.0,13.600595583418615,147,3,51,63,257.0,-31.0,63.0,-3.0,192.0,53.0,-65.0,6788.0,142.0,106.0,9.29780016263867,59.24062499461683,
54,252.22722,157.73843686795828,15.888059530004819,164.0922736393879,24.0,0.83015,161.0,40.0,133.0,802.0,28.0,232.0,94.0,273.0,12.409032671682885,150,4,51,61,257.0,-30.0,63.0,-2.0,193.0,54.0,-64.0,6775.0,143.0,107.0,9.3018736785915,59.24062499461683,
55,182.72928,270.55760634104195,20.086951344295453,226.67313218350512,22.0,0.8428,154.0,40.0,138.0,772.0,25.0,221.0,89.0,257.0,22.71170853031073,151,5,50,57,248.0,-24.0,57.0,1.0,192.0,59.0,-56.0,6776.0,148.0,111.0,9.986224358665996,59.24062499461683,
56,236.67862,173.1087640525031,16.05997727542892,188.52478490040804,22.0,0.81695,154.0,40.0,138.0,772.0,25.0,221.0,89.0,257.0,18.128567898209067,150,4,50,59,248.0,-24.0,57.0,1.0,192.0,59.0,-56.0,6776.0,148.0,111.0,9.990297874618827,59.24062499461683,
57,323.84464,175.9542466571334,10.950499783422936,183.72438867790802,22.0,0.7226,154.0,40.0,138.0,773.0,25.0,221.0,89.0,257.0,13.503899281578214,154,6,55,63,248.0,-25.0,57.0,0.0,192.0,59.0,-56.0,6781.0,148.0,111.0,9.998444906524492,59.24062499461683,
58,333.7754,145.72477420406875,10.686501526103202,172.0703284257553,22.0,0.7187,159.0,41.0,141.0,794.0,25.0,228.0,91.0,263.0,8.628814756947648,155,8,54,62,248.0,-29.0,57.0,-5.0,187.0,54.0,-61.0,6767.0,143.0,106.0,10.002518422477324,59.24062499461683,
59,34.039696,227.96336252487671,1.7396998821617542,182.95245736676554,21.0,0.7959,143.0,37.0,135.0,730.0,26.0,204.0,88.0,245.0,1.0725872178968703,162,1,52,53,238.0,-11.0,51.0,12.0,198.0,71.0,-40.0,6710.0,159.0,123.0,10.352840794420237,59.24062499461683,
60,228.65765,123.04340834523795,19.3012384493203,171.22231899573944,24.0,0.82175,162.0,41.0,134.0,808.0,27.0,234.0,95.0,274.0,15.046335349717655,146,3,51,64,257.0,-32.0,63.0,-4.0,191.0,53.0,-66.0,6772.0,141.0,105.0,9.285012356452604,59.238541661283676,
61,209.66925,115.65659757568002,21.86066709586062,168.41240850690534,24.0,0.8268,162.0,41.0,134.0,808.0,27.0,234.0,95.0,274.0,20.252753148270465,145,2,51,62,257.0,-32.0,63.0,-4.0,191.0,53.0,-66.0,6772.0,141.0,105.0,9.289085623553353,59.238541661283676,
62,183.1848,105.6543148539519,21.257565814221287,157.7772583791357,24.0,0.81835,162.0,40.0,133.0,807.0,27.0,234.0,95.0,274.0,19.858342336961933,143,3,53,61,257.0,-31.0,63.0,-3.0,192.0,53.0,-65.0,6788.0,142.0,106.0,9.2931588906541,59.238541661283676,
63,188.69098,196.30065283394475,26.34536037409387,206.5685794843718,24.0,0.8168,162.0,40.0,133.0,807.0,27.0,234.0,95.0,274.0,16.731216310239272,136,4,51,64,257.0,-31.0,63.0,-3.0,192.0,53.0,-65.0,6788.0,142.0,106.0,9.297232157754847,59.238541661283676,
64,213.25,194.08844629283016,20.275967259883338,184.45093555279055,24.0,0.82875,161.0,40.0,133.0,802.0,28.0,232.0,94.0,273.0,13.601659376787662,146,4,51,62,257.0,-30.0,63.0,-2.0,193.0,54.0,-64.0,6775.0,143.0,107.0,9.301305424855594,59.238541661283676,
65,190.361,218.99482825133043,20.046154182939436,208.52760754484413,22.0,0.8372,154.0,40.0,138.0,772.0,25.0,221.0,89.0,257.0,19.304355058199565,155,5,52,55,248.0,-24.0,57.0,1.0,192.0,59.0,-56.0,6776.0,148.0,111.0,9.985614297779826,59.238541661283676,
66,210.49898,192.753412695216,23.646654009462992,198.8919223838106,22.0,0.80115,154.0,40.0,138.0,772.0,25.0,221.0,89.0,257.0,23.53486512768068,147,6,50,58,248.0,-24.0,57.0,1.0,192.0,59.0,-56.0,6776.0,148.0,111.0,9.989687564880573,59.238541661283676,
67,299.54648,178.38632596141542,20.483523120081937,189.8999745639163,22.0,0.73425,154.0,40.0,138.0,773.0,25.0,221.0,89.0,257.0,15.899629892268475,145,6,52,62,248.0,-25.0,57.0,0.0,192.0,59.0,-56.0,6781.0,148.0,111.0,9.997834099082066,59.238541661283676,
68,314.33334,178.4684595080269,16.177833180740983,186.4480739549821,22.0,0.7257,159.0,41.0,141.0,794.0,25.0,228.0,91.0,263.0,15.301913728581418,151,6,54,63,248.0,-29.0,57.0,-5.0,187.0,54.0,-61.0,6767.0,143.0,106.0,10.001907366182813,59.238541661283676,
69,38.25786,268.27088425943765,5.9594267279661,194.76251176943987,20.0,0.8451,146.0,38.0,134.0,737.0,25.0,206.0,89.0,247.0,5.596772793000297,143,9,59,55,240.0,-11.0,50.0,12.0,199.0,72.0,-41.0,6769.0,161.0,124.0,10.694362773308537,59.238541661283676,
70,228.72406,273.08784050949293,14.435926437912519,212.56587191087073,24.0,0.7916,163.0,41.0,134.0,809.0,27.0,234.0,95.0,274.0,14.987976957764864,138,4,49,63,257.0,-32.0,64.0,-4.0,191.0,52.0,-66.0,6774.0,141.0,105.0,9.280372161418697,59.23645832795054,
71,256.53757,220.0672161836499,8.929577406540375,181.46821339795113,24.0,0.80695,162.0,41.0,134.0,808.0,27.0,234.0,95.0,274.0,9.445747458634038,144,3,50,64,257.0,-32.0,63.0,-4.0,191.0,53.0,-66.0,6772.0,141.0,105.0,9.284445179703148,59.23645832795054,
72,239.94467,119.39594359250691,11.662512973282244,166.14738963011638,24.0,0.81675,162.0,41.0,134.0,808.0,27.0,234.0,95.0,274.0,7.766762651288609,144,3,53,62,257.0,-32.0,63.0,-4.0,191.0,53.0,-66.0,6772.0,141.0,105.0,9.288518197987598,59.23645832795054,
73,233.04672,157.28512101785861,21.178418088997777,177.86023991657314,24.0,0.80885,162.0,40.0,133.0,807.0,27.0,234.0,95.0,274.0,15.046581989152353,146,4,52,60,257.0,-31.0,63.0,-3.0,192.0,53.0,-65.0,6788.0,142.0,106.0,9.292591216272049,59.23645832795054,
74,191.88342,91.71075822185051,22.58231509099579,138.08177352412662,24.0,0.7996,162.0,40.0,133.0,807.0,27.0,234.0,95.0,274.0,19.03469069402265,146,2,52,61,257.0,-31.0,63.0,-3.0,192.0,53.0,-65.0,6788.0,142.0,106.0,9.296664234556498,59.23645832795054,
75,187.5912,239.72861064906505,16.89135054552761,222.63144488473066,24.0,0.8098,161.0,40.0,133.0,802.0,28.0,232.0,94.0,273.0,17.47864922613952,147,3,53,61,257.0,-30.0,63.0,-2.0,193.0,54.0,-64.0,6775.0,143.0,107.0,9.300737252840948,59.23645832795054,
76,147.25519,184.2613278765176,25.3219951237068,190.25249340655185,22.0,0.79855,154.0,40.0,138.0,772.0,25.0,221.0,89.0,257.0,20.40109881437946,154,6,50,62,248.0,-24.0,57.0,1.0,192.0,59.0,-56.0,6776.0,148.0,111.0,9.989077342911703,59.23645832795054,
77,183.96722,204.19105910647357,24.080269710517914,205.30781442769205,22.0,0.78095,154.0,40.0,138.0,773.0,25.0,221.0,89.0,257.0,15.506192269056994,147,7,50,62,248.0,-25.0,57.0,0.0,192.0,59.0,-56.0,6781.0,148.0,111.0,9.993150361196152,59.23645832795054,
78,32.598923,242.09301721048251,5.623360502118509,195.75494088217525,20.0,0.8426,146.0,38.0,134.0,737.0,25.0,206.0,89.0,247.0,5.442969508414149,148,6,60,57,240.0,-11.0,50.0,12.0,199.0,72.0,-41.0,6769.0,161.0,124.0,10.693709506120253,59.23645832795054,
79,140.4473,185.53832077915206,20.39376400925115,197.74057116403685,25.0,0.79575,159.0,39.0,128.0,795.0,29.0,229.0,94.0,274.0,17.899968505240807,137,4,61,57,256.0,-26.0,64.0,2.0,196.0,58.0,-60.0,6779.0,147.0,111.0,9.14133115187794,59.2343749946174,
80,222.06755,211.85210333757541,14.243853716029657,190.54703168984489,24.0,0.7914,163.0,41.0,134.0,809.0,27.0,234.0,95.0,274.0,13.000828904822958,138,4,49,64,257.0,-32.0,64.0,-4.0,191.0,52.0,-66.0,6774.0,141.0,105.0,9.279805315011416,59.2343749946174,
81,251.10316,236.1458324688248,9.160422489587235,194.9181771103194,24.0,0.79125,162.0,41.0,134.0,808.0,27.0,234.0,95.0,274.0,8.428326827413596,137,4,49,63,257.0,-32.0,63.0,-4.0,191.0,53.0,-66.0,6772.0,141.0,105.0,9.283878084515349,59.2343749946174,
82,230.20421,152.93276898304015,14.936144619088564,157.7368160531654,24.0,0.8022,162.0,41.0,134.0,808.0,27.0,234.0,95.0,274.0,12.652102585362671,145,4,51,60,257.0,-32.0,63.0,-4.0,191.0,53.0,-66.0,6772.0,141.0,105.0,9.287950854019282,59.2343749946174,
83,240.22842,232.18217100183756,12.150132665183598,201.96259983207685,24.0,0.8099,162.0,40.0,133.0,807.0,27.0,234.0,95.0,274.0,11.558966159107671,142,4,53,61,257.0,-31.0,63.0,-3.0,192.0,53.0,-65.0,6788.0,142.0,106.0,9.292023623523216,59.2343749946174,
84,226.98888,177.3117047086335,17.421786164365493,155.7023265577048,24.0,0.8163,162.0,40.0,133.0,807.0,27.0,234.0,95.0,274.0,16.209522473437136,145,3,53,61,257.0,-31.0,63.0,-3.0,192.0,53.0,-65.0,6788.0,142.0,106.0,9.296096393027149,59.2343749946174,
85,194.28876,78.52347407936982,21.1474598052131,155.39566786851393,24.0,0.8103,161.0,40.0,133.0,802.0,28.0,232.0,94.0,273.0,19.441101509711363,147,2,50,62,257.0,-30.0,63.0,-2.0,193.0,54.0,-64.0,6775.0,143.0,107.0,9.300169162531082,59.2343749946174,
86,201.46211,219.19984469281218,22.198315428407263,211.66022312368918,24.0,0.8069,161.0,40.0,133.0,802.0,28.0,232.0,94.0,273.0,17.678945051311107,146,2,52,61,257.0,-30.0,63.0,-2.0,193.0,54.0,-64.0,6775.0,143.0,107.0,9.30424193203495,59.2343749946174,
87,268.57532,182.80319701664482,15.959398186757106,183.07694811898793,22.0,0.79295,159.0,41.0,141.0,794.0,25.0,228.0,91.0,263.0,14.210184765924417,155,7,52,64,248.0,-29.0,57.0,-5.0,187.0,54.0,-61.0,6767.0,143.0,106.0,10.004758286710247,59.2343749946174,
88,176.31271,172.33530375354198,28.135169953542864,188.79335308482362,25.0,0.7612,159.0,39.0,128.0,792.0,28.0,228.0,94.0,273.0,19.725377342675856,138,5,54,56,256.0,-25.0,64.0,3.0,197.0,59.0,-59.0,6773.0,147.0,112.0,9.14484536506056,59.23229166128424,
89,195.74785,216.30556532325667,19.583087239065154,201.8621446949071,24.0,0.7933,156.0,39.0,128.0,785.0,28.0,226.0,92.0,269.0,15.80437662205669,140,4,50,65,255.0,-25.0,63.0,3.0,197.0,59.0,-58.0,6756.0,147.0,112.0,9.279238550113568,59.23229166128424,
